airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
United,357,Chicago,Miami,1,36,1,6,8,321
American Airlines,264,Chicago,San Francisco,2,54,3,1,8,347
United,394,Miami,Los Angeles,2,29,2,2,10,323
Delta,307,Los Angeles,Chicago,0,48,4,10,5,334
Delta,352,New York,Los Angeles,1,56,2,5,6,397
American Airlines,272,Los Angeles,Miami,2,38,3,6,6,319
American Airlines,357,Los Angeles,New York,0,51,2,30,10,369
Delta,373,Miami,San Francisco,1,17,5,22,6,410
Delta,374,San Francisco,Chicago,2,22,2,3,1,343
Delta,443,San Francisco,Chicago,1,50,1,23,1,376
United,354,Miami,Los Angeles,1,32,6,15,9,342
Delta,417,Los Angeles,San Francisco,0,44,0,29,1,297
United,428,San Francisco,Miami,0,40,0,17,6,394
Delta,360,New York,San Francisco,0,19,6,30,6,344
Delta,304,San Francisco,Miami,1,35,4,17,5,338
United,322,Miami,San Francisco,0,34,5,20,7,376
American Airlines,350,Miami,Chicago,2,44,1,29,10,318
Delta,297,Miami,New York,0,10,5,23,11,380
United,442,Chicago,San Francisco,0,15,1,29,10,402
United,258,Chicago,New York,1,56,4,12,4,375
American Airlines,314,Los Angeles,New York,1,24,3,12,9,332
United,276,San Francisco,Chicago,2,39,2,8,5,319
Delta,287,Chicago,New York,2,46,4,23,8,346
Delta,357,New York,Miami,2,35,4,9,2,370
Delta,438,Los Angeles,New York,0,48,0,23,12,360
American Airlines,293,Chicago,Los Angeles,2,35,4,5,7,397
American Airlines,353,Chicago,Los Angeles,1,47,0,8,7,357
United,438,New York,San Francisco,2,52,4,9,2,360
American Airlines,264,Miami,San Francisco,0,45,4,1,3,319
United,327,San Francisco,Miami,2,11,1,18,6,382
American Airlines,428,San Francisco,New York,0,51,4,19,4,386
Delta,363,New York,Miami,0,39,5,24,2,380
United,279,New York,Los Angeles,1,60,5,15,6,366
Delta,261,Miami,Chicago,2,53,2,21,8,380
American Airlines,285,New York,Chicago,0,45,3,4,4,358
Delta,321,Miami,San Francisco,0,10,5,9,11,398
American Airlines,295,Miami,Los Angeles,2,24,5,3,2,354
United,319,Los Angeles,New York,0,16,2,3,4,328
American Airlines,424,New York,Los Angeles,2,37,3,21,3,386
United,434,New York,San Francisco,1,26,2,2,10,399
Delta,345,New York,Miami,1,41,0,23,12,315
United,395,Miami,Los Angeles,0,34,3,31,10,368
United,401,New York,Los Angeles,2,24,6,4,8,406
American Airlines,398,Miami,Chicago,0,56,0,22,7,344
American Airlines,263,San Francisco,New York,1,36,1,22,10,378
American Airlines,444,Miami,Chicago,2,20,6,7,1,305
United,439,San Francisco,Miami,0,38,4,21,6,364
Delta,403,San Francisco,Miami,2,10,4,20,12,327
American Airlines,352,Miami,San Francisco,1,47,2,11,12,374
Delta,377,Chicago,Miami,0,49,5,9,3,379
American Airlines,357,Los Angeles,Chicago,0,28,0,19,8,411
United,353,Chicago,San Francisco,1,35,0,14,10,343
Delta,320,New York,Miami,1,13,1,22,10,313
American Airlines,325,San Francisco,Los Angeles,2,13,1,3,9,329
Delta,270,Los Angeles,Chicago,2,56,6,7,7,333
United,322,Miami,Chicago,2,17,0,22,7,360
United,287,Los Angeles,New York,0,40,3,29,2,360
Delta,262,Los Angeles,San Francisco,0,14,4,8,11,335
American Airlines,282,Chicago,Los Angeles,2,14,0,29,1,380
Delta,330,Los Angeles,Chicago,1,14,3,30,5,383
American Airlines,353,Miami,New York,1,21,6,6,10,343
American Airlines,284,San Francisco,Miami,2,23,2,28,8,376
Delta,324,New York,Chicago,1,38,6,8,12,384
American Airlines,291,Los Angeles,Chicago,2,12,0,8,1,347
Delta,251,New York,Chicago,2,29,0,13,5,394
United,309,San Francisco,Los Angeles,0,20,4,26,4,355
Delta,374,Los Angeles,San Francisco,0,13,2,21,2,388
United,449,Chicago,San Francisco,2,25,6,4,8,328
United,284,San Francisco,Los Angeles,0,42,3,1,2,354
American Airlines,373,Chicago,Miami,1,38,3,2,5,331
Delta,271,Miami,Chicago,1,22,4,9,8,328
American Airlines,305,Miami,San Francisco,0,46,0,19,8,341
Delta,268,San Francisco,New York,0,28,6,1,12,372
United,266,New York,Miami,0,42,3,4,1,337
American Airlines,384,San Francisco,Los Angeles,2,42,2,27,3,396
American Airlines,416,Miami,New York,1,14,3,28,11,395
United,289,Los Angeles,New York,0,12,3,4,1,292
Delta,392,Miami,Los Angeles,2,19,0,12,8,327
American Airlines,312,Los Angeles,Chicago,1,24,2,8,5,407
American Airlines,409,Miami,New York,0,55,2,22,5,349
Delta,443,New York,Los Angeles,2,24,5,10,2,309
United,432,Los Angeles,Chicago,1,18,2,28,2,344
Delta,380,Los Angeles,Chicago,0,40,5,20,1,325
Delta,398,Miami,New York,2,29,3,15,2,360
Delta,444,Miami,San Francisco,2,17,1,19,11,368
American Airlines,420,Chicago,Los Angeles,2,29,0,16,12,362
United,439,Chicago,Los Angeles,1,13,3,7,3,351
United,260,Chicago,New York,2,36,4,18,10,345
United,327,Chicago,New York,0,13,4,27,9,338
Delta,370,Chicago,Los Angeles,1,48,4,20,12,394
United,323,San Francisco,New York,2,18,2,5,6,346
Delta,322,Miami,Los Angeles,1,38,3,14,11,346
American Airlines,341,Miami,New York,2,22,5,27,7,414
United,354,San Francisco,Los Angeles,1,22,4,21,6,398
American Airlines,373,Chicago,New York,0,14,4,28,6,334
American Airlines,350,Chicago,San Francisco,1,31,3,21,3,380
Delta,259,Chicago,San Francisco,1,31,0,5,2,316
United,315,Chicago,Los Angeles,0,11,2,28,8,357
United,294,New York,San Francisco,1,45,5,23,3,356
United,365,Miami,New York,1,15,6,29,12,302
United,264,Los Angeles,Chicago,0,42,0,16,12,368
United,251,New York,Los Angeles,1,43,2,3,4,366
Delta,428,Chicago,New York,2,17,6,22,12,383
United,413,Los Angeles,Chicago,0,26,2,3,7,343
United,263,Chicago,San Francisco,1,52,2,3,1,322
Delta,258,Chicago,San Francisco,1,28,2,31,1,332
United,450,Miami,New York,2,59,5,29,6,331
American Airlines,366,Los Angeles,Chicago,0,13,6,26,5,327
Delta,371,Los Angeles,San Francisco,1,25,2,10,7,403
Delta,252,Chicago,Miami,0,15,2,17,1,338
Delta,424,Chicago,New York,1,25,1,26,11,397
Delta,264,Chicago,New York,1,41,2,11,9,372
American Airlines,261,New York,Chicago,0,25,3,29,2,372
United,442,New York,Chicago,2,51,6,19,5,331
United,352,Chicago,Los Angeles,1,23,1,9,1,330
United,379,San Francisco,Chicago,0,13,5,21,9,325
American Airlines,255,San Francisco,Miami,1,46,1,5,11,370
Delta,329,Miami,Los Angeles,2,48,2,19,6,408
American Airlines,281,Chicago,Los Angeles,0,59,0,30,9,397
Delta,265,New York,Los Angeles,1,51,0,6,5,328
American Airlines,372,San Francisco,Chicago,0,46,1,11,6,408
Delta,448,Miami,Chicago,1,29,6,24,11,357
American Airlines,441,Los Angeles,Miami,2,44,6,22,9,345
Delta,341,New York,San Francisco,0,48,6,21,7,419
United,276,Chicago,Los Angeles,1,24,6,15,9,355
United,343,San Francisco,Miami,2,35,4,8,11,352
United,389,Chicago,New York,0,51,1,2,4,351
United,403,San Francisco,Miami,1,39,1,23,4,330
Delta,353,Chicago,Los Angeles,2,37,6,10,3,373
United,277,New York,San Francisco,2,45,4,19,1,309
Delta,261,Los Angeles,San Francisco,2,48,6,23,6,407
Delta,441,San Francisco,Chicago,1,27,0,8,7,389
Delta,319,San Francisco,Chicago,2,13,6,17,11,319
Delta,276,Miami,San Francisco,0,58,3,15,8,341
United,391,San Francisco,Los Angeles,0,30,4,12,7,331
American Airlines,394,Los Angeles,New York,1,40,3,22,8,326
Delta,424,New York,Los Angeles,0,44,1,15,10,320
United,444,New York,Chicago,2,41,3,12,9,351
American Airlines,273,Chicago,New York,0,40,2,17,1,360
Delta,321,Chicago,Los Angeles,0,27,3,26,12,359
American Airlines,297,New York,Los Angeles,0,13,0,8,1,317
Delta,325,Los Angeles,Miami,2,37,4,16,8,321
United,317,New York,Chicago,2,56,5,31,8,372
United,419,New York,San Francisco,0,12,3,5,9,332
Delta,403,Chicago,Miami,2,49,3,4,4,353
American Airlines,321,Los Angeles,San Francisco,2,44,3,22,8,366
American Airlines,254,Miami,New York,0,28,1,30,7,409
American Airlines,301,New York,Miami,1,15,5,27,7,369
Delta,272,Chicago,New York,2,21,4,27,9,318
American Airlines,309,Miami,New York,0,18,2,14,8,388
American Airlines,349,New York,Chicago,2,26,2,14,2,411
Delta,384,New York,Miami,0,43,2,28,2,371
United,320,Miami,New York,2,14,1,13,8,337
Delta,335,Chicago,Los Angeles,2,11,0,18,11,342
United,449,Miami,New York,0,42,5,20,7,328
United,439,San Francisco,Miami,1,33,2,6,11,346
United,338,Miami,Los Angeles,1,45,4,17,5,368
United,444,New York,Los Angeles,2,32,2,26,6,358
Delta,371,Los Angeles,Miami,0,47,4,14,6,366
United,313,Miami,Chicago,1,60,0,1,1,342
Delta,259,Chicago,Miami,0,19,6,10,11,349
United,358,New York,Los Angeles,1,21,5,10,2,325
American Airlines,424,Los Angeles,San Francisco,0,17,2,8,5,326
Delta,441,Los Angeles,Miami,1,57,6,11,2,329
American Airlines,423,Miami,San Francisco,2,39,0,29,7,405
American Airlines,378,Miami,Los Angeles,2,15,4,20,12,392
Delta,366,Los Angeles,Chicago,0,25,6,24,3,301
Delta,407,Chicago,New York,1,12,6,30,6,355
United,406,Miami,New York,1,52,3,8,8,348
United,447,New York,Chicago,0,32,2,29,5,357
American Airlines,396,Chicago,San Francisco,1,36,3,18,4,329
American Airlines,410,New York,Miami,2,38,2,4,12,376
United,401,Miami,Chicago,2,43,2,13,11,320
American Airlines,275,San Francisco,Chicago,2,29,4,27,12,382
American Airlines,374,San Francisco,Los Angeles,1,51,4,12,1,338
American Airlines,393,New York,Chicago,2,25,3,10,10,346
United,366,New York,Miami,2,14,2,21,8,404
Delta,337,Los Angeles,Chicago,2,58,5,30,3,361
American Airlines,277,Miami,New York,2,12,1,27,8,412
Delta,438,New York,Chicago,0,11,3,28,11,363
Delta,407,Los Angeles,San Francisco,1,34,0,30,12,346
Delta,259,New York,Los Angeles,1,60,2,26,6,357
American Airlines,326,Los Angeles,San Francisco,1,39,0,19,2,323
American Airlines,427,New York,San Francisco,1,47,4,12,7,345
United,363,Los Angeles,Chicago,0,20,3,8,2,303
United,376,San Francisco,Los Angeles,2,15,0,4,11,393
American Airlines,415,Los Angeles,Chicago,2,21,1,23,7,393
American Airlines,263,Los Angeles,Miami,1,30,4,23,2,299
American Airlines,267,Miami,San Francisco,2,53,3,26,9,390
American Airlines,433,Chicago,San Francisco,0,10,5,18,5,368
Delta,256,Miami,Chicago,1,16,3,2,5,313
United,352,Miami,Los Angeles,1,43,2,20,11,365
American Airlines,347,Miami,San Francisco,1,19,0,22,7,358
United,386,New York,Miami,0,60,1,6,8,367
Delta,354,Chicago,San Francisco,0,30,1,15,10,310
Delta,369,San Francisco,Chicago,0,41,1,23,7,393
Delta,405,Chicago,New York,2,21,6,28,1,310
United,337,Los Angeles,San Francisco,0,40,4,26,7,351
Delta,291,New York,San Francisco,1,52,2,4,9,331
United,411,San Francisco,Miami,0,25,0,23,9,392
United,407,San Francisco,Los Angeles,2,28,4,5,4,305
United,332,Miami,San Francisco,0,38,1,4,6,335
United,310,New York,Chicago,2,51,2,30,10,349
United,330,Miami,Chicago,2,36,4,13,12,321
Delta,368,San Francisco,Miami,1,12,1,13,8,390
United,281,Miami,New York,2,36,1,2,7,395
United,345,San Francisco,Miami,2,23,4,27,12,315
Delta,338,Miami,San Francisco,2,50,3,7,3,317
Delta,368,San Francisco,Miami,1,27,4,18,10,371
American Airlines,429,New York,Los Angeles,1,35,4,29,11,381
Delta,443,Miami,New York,0,29,4,27,9,317
Delta,308,Chicago,Miami,2,38,5,13,1,302
American Airlines,399,Miami,Chicago,2,46,1,23,4,372
United,250,New York,Chicago,2,21,0,8,4,335
American Airlines,435,Chicago,Los Angeles,2,52,2,15,5,388
United,447,New York,Chicago,0,54,6,28,4,321
United,384,Chicago,New York,0,59,0,2,12,365
United,374,San Francisco,New York,1,30,2,24,7,321
Delta,321,San Francisco,Los Angeles,1,33,1,29,10,321
Delta,338,New York,Los Angeles,0,58,5,6,1,315
United,346,San Francisco,New York,2,16,4,21,6,337
Delta,264,Los Angeles,New York,0,23,6,4,2,345
United,388,San Francisco,Chicago,0,10,1,6,2,372
Delta,270,Los Angeles,San Francisco,2,44,6,11,8,365
United,436,Miami,Chicago,2,31,5,29,6,381
American Airlines,401,Chicago,Miami,2,10,5,20,4,375
United,440,Miami,New York,0,38,1,21,5,363
United,394,Los Angeles,San Francisco,1,57,3,9,5,380
Delta,378,Miami,Chicago,1,55,4,5,1,321
United,423,San Francisco,Chicago,1,59,4,19,1,371
American Airlines,376,Miami,Los Angeles,0,10,0,18,11,363
American Airlines,387,Miami,New York,1,15,4,13,9,377
American Airlines,259,Miami,Los Angeles,1,34,5,7,9,373
American Airlines,398,New York,Los Angeles,2,25,2,24,1,364
American Airlines,278,Chicago,New York,1,20,0,10,6,337
Delta,306,Chicago,New York,0,20,4,22,11,330
United,339,San Francisco,Miami,1,60,4,2,8,362
Delta,372,Miami,New York,2,18,3,10,10,394
United,418,Los Angeles,Chicago,1,30,3,7,3,377
United,354,Chicago,San Francisco,0,19,0,22,7,330
United,304,New York,Los Angeles,1,39,1,23,1,291
American Airlines,384,San Francisco,Miami,0,47,6,24,3,373
Delta,415,Los Angeles,Miami,1,36,3,13,6,383
United,418,Los Angeles,Chicago,2,28,6,4,2,319
American Airlines,274,San Francisco,Chicago,2,34,3,21,11,389
Delta,347,Chicago,New York,2,38,0,15,4,344
Delta,440,Chicago,New York,0,25,2,4,12,311
Delta,262,Los Angeles,San Francisco,1,13,0,21,10,387
United,380,San Francisco,New York,2,51,0,25,11,383
United,276,San Francisco,Chicago,0,40,6,25,2,309
American Airlines,401,San Francisco,New York,0,36,4,26,1,293
Delta,438,San Francisco,Chicago,1,31,1,5,3,335
Delta,414,San Francisco,New York,2,16,2,16,10,314
Delta,251,Miami,New York,2,48,2,31,1,319
American Airlines,273,Chicago,New York,0,51,0,4,3,374
Delta,384,Chicago,Los Angeles,0,47,0,8,1,363
Delta,268,San Francisco,Los Angeles,1,34,5,10,2,315
American Airlines,360,San Francisco,Miami,2,57,0,14,10,359
United,348,Chicago,New York,1,33,5,17,8,337
Delta,287,Miami,Los Angeles,2,31,2,13,11,370
American Airlines,425,New York,San Francisco,0,26,5,20,7,390
United,371,Los Angeles,Miami,0,27,2,10,4,309
Delta,303,Chicago,New York,2,19,6,1,9,400
Delta,350,Los Angeles,San Francisco,1,46,6,17,11,301
American Airlines,395,Chicago,Los Angeles,0,57,5,21,12,358
Delta,420,San Francisco,New York,2,27,1,4,6,340
Delta,363,Chicago,New York,0,19,2,20,3,374
American Airlines,425,Los Angeles,New York,2,21,1,23,4,390
United,272,San Francisco,New York,0,15,1,23,7,358
Delta,276,Los Angeles,New York,2,57,2,13,11,372
American Airlines,280,Chicago,Los Angeles,0,10,3,25,1,357
American Airlines,322,Chicago,Los Angeles,1,35,4,6,12,321
Delta,379,Chicago,Miami,0,34,6,14,4,383
United,311,Chicago,San Francisco,1,39,1,23,1,310
American Airlines,338,San Francisco,Miami,1,48,2,31,7,341
American Airlines,340,Los Angeles,San Francisco,0,16,3,22,2,341
Delta,383,Chicago,Miami,2,52,4,21,6,401
Delta,307,Chicago,Miami,0,59,2,11,12,322
American Airlines,344,San Francisco,Miami,0,59,0,30,12,393
United,266,Chicago,New York,2,55,6,21,1,371
United,446,San Francisco,Miami,1,16,4,15,3,397
Delta,303,Chicago,San Francisco,2,16,0,13,5,347
Delta,351,New York,Miami,2,16,3,11,1,370
American Airlines,328,Chicago,San Francisco,2,42,3,22,8,356
Delta,274,Chicago,New York,0,31,5,16,11,392
Delta,309,San Francisco,Los Angeles,1,20,4,14,6,325
American Airlines,441,San Francisco,Los Angeles,0,47,6,17,3,331
United,377,San Francisco,Chicago,2,13,0,14,10,356
American Airlines,344,Chicago,San Francisco,1,45,2,21,2,299
American Airlines,374,Miami,Chicago,0,54,1,6,8,355
American Airlines,340,Chicago,New York,1,32,5,21,9,335
American Airlines,405,Miami,San Francisco,1,13,3,31,10,388
Delta,263,Los Angeles,Miami,0,54,1,9,1,340
Delta,324,Miami,San Francisco,1,60,3,18,1,372
American Airlines,428,Miami,San Francisco,1,29,2,24,1,331
United,270,Chicago,New York,1,50,5,4,5,341
Delta,426,Los Angeles,Chicago,0,12,6,18,8,318
United,375,San Francisco,Miami,0,21,5,16,11,317
American Airlines,256,San Francisco,New York,0,48,3,30,5,340
American Airlines,303,Chicago,New York,2,15,3,19,12,390
American Airlines,271,New York,San Francisco,0,23,6,25,2,357
American Airlines,403,Los Angeles,New York,0,56,1,19,3,329
United,419,Los Angeles,San Francisco,1,49,1,22,10,362
American Airlines,376,Chicago,San Francisco,0,58,1,22,10,391
Delta,427,Miami,Los Angeles,0,54,2,17,1,327
United,398,Chicago,Los Angeles,2,29,4,15,11,308
American Airlines,284,San Francisco,Los Angeles,1,16,6,24,3,334
American Airlines,356,Miami,Los Angeles,0,36,0,19,2,344
American Airlines,425,New York,Chicago,1,14,4,30,8,323
United,393,Miami,San Francisco,0,21,0,9,9,319
United,441,Miami,Chicago,2,42,2,18,9,325
Delta,422,Miami,New York,2,48,4,5,7,321
United,405,Los Angeles,Chicago,1,48,1,23,4,356
American Airlines,270,New York,Los Angeles,0,13,0,15,7,329
Delta,400,Los Angeles,Miami,0,49,1,23,7,346
American Airlines,394,Los Angeles,Chicago,0,53,0,8,4,388
United,280,Los Angeles,San Francisco,1,18,1,16,1,309
Delta,372,New York,Miami,0,58,2,31,7,412
American Airlines,294,San Francisco,New York,1,19,0,15,7,370
United,252,San Francisco,Miami,0,32,4,25,10,338
American Airlines,320,San Francisco,New York,1,29,5,23,11,304
American Airlines,261,Chicago,San Francisco,0,45,0,20,5,393
United,329,Los Angeles,Chicago,0,60,2,17,1,372
United,399,San Francisco,New York,1,18,5,30,3,337
United,310,Los Angeles,New York,2,54,6,24,11,369
American Airlines,264,San Francisco,Chicago,0,19,4,1,3,302
United,361,Miami,New York,1,18,5,23,11,385
Delta,427,San Francisco,Los Angeles,1,37,1,5,3,332
United,380,Miami,San Francisco,0,49,3,30,5,325
United,264,Los Angeles,Miami,0,26,2,3,7,327
Delta,440,Chicago,Miami,0,36,1,28,5,346
American Airlines,357,Los Angeles,Chicago,2,19,5,14,9,360
American Airlines,311,Miami,New York,2,46,6,5,5,343
Delta,382,San Francisco,Chicago,1,27,4,16,2,388
Delta,270,Los Angeles,San Francisco,0,51,4,2,2,330
Delta,362,Miami,Los Angeles,1,44,0,30,12,360
American Airlines,318,New York,Los Angeles,1,26,2,5,6,411
American Airlines,425,San Francisco,Chicago,0,15,2,11,12,330
American Airlines,348,Chicago,Los Angeles,0,11,2,3,7,397
Delta,375,San Francisco,Chicago,1,51,1,28,5,346
Delta,415,Los Angeles,Chicago,2,33,0,10,6,398
United,437,Chicago,New York,1,20,5,8,6,408
American Airlines,262,New York,Chicago,0,53,5,12,10,382
Delta,285,Chicago,New York,2,53,0,16,9,335
Delta,331,Los Angeles,Chicago,1,32,2,29,5,315
United,357,Chicago,San Francisco,0,54,4,1,3,345
United,293,Chicago,Los Angeles,0,31,0,12,8,393
Delta,290,Los Angeles,Chicago,0,39,2,21,8,405
American Airlines,323,Miami,Chicago,2,10,5,8,6,325
United,318,Miami,Chicago,0,37,0,26,2,363
United,373,Miami,Los Angeles,1,56,1,26,3,331
United,324,San Francisco,Chicago,0,30,1,3,9,325
Delta,315,San Francisco,New York,1,48,5,23,3,312
American Airlines,284,Chicago,New York,1,58,2,14,8,379
United,441,New York,Los Angeles,2,15,1,1,10,323
United,408,Miami,Los Angeles,2,24,6,18,8,396
American Airlines,389,New York,Miami,2,14,0,22,7,380
United,385,Chicago,New York,2,14,6,6,10,340
Delta,355,New York,San Francisco,0,18,2,25,12,432
United,411,New York,Chicago,0,52,6,29,12,312
American Airlines,379,Los Angeles,San Francisco,0,36,0,15,1,323
American Airlines,406,San Francisco,New York,2,31,3,3,10,339
United,301,Miami,San Francisco,0,13,0,26,8,412
American Airlines,435,Chicago,Miami,1,24,2,13,3,362
American Airlines,270,Chicago,San Francisco,2,32,0,24,6,355
Delta,274,Miami,San Francisco,2,29,6,11,8,409
Delta,361,Chicago,New York,2,24,1,27,2,348
United,448,Chicago,New York,0,29,1,30,4,383
Delta,314,Chicago,San Francisco,1,18,2,21,8,347
American Airlines,335,New York,Miami,1,40,5,27,7,369
American Airlines,302,New York,San Francisco,2,59,1,19,3,357
Delta,369,San Francisco,Chicago,2,45,2,26,6,320
Delta,313,Chicago,Miami,2,55,2,3,1,299
American Airlines,283,San Francisco,Miami,2,23,3,14,3,362
American Airlines,276,New York,San Francisco,2,58,0,10,6,317
American Airlines,353,Chicago,Los Angeles,1,10,3,12,12,373
United,283,San Francisco,Los Angeles,1,50,4,22,3,327
Delta,275,Miami,New York,2,52,0,10,6,393
Delta,310,New York,Los Angeles,1,60,2,3,4,309
American Airlines,396,San Francisco,Miami,1,21,5,14,9,328
Delta,384,San Francisco,Los Angeles,2,23,3,28,3,303
Delta,323,New York,Los Angeles,2,18,3,20,6,401
American Airlines,280,New York,Los Angeles,1,37,6,25,8,397
United,316,San Francisco,New York,0,27,3,22,8,363
American Airlines,360,Los Angeles,Chicago,2,40,1,31,12,308
American Airlines,269,Los Angeles,San Francisco,1,51,2,21,2,341
American Airlines,418,New York,San Francisco,0,58,4,4,10,308
United,273,San Francisco,Los Angeles,2,60,0,25,3,346
United,436,San Francisco,New York,2,46,3,27,6,391
Delta,305,Los Angeles,Chicago,2,12,5,6,1,367
United,283,New York,Miami,1,26,2,14,8,322
United,267,Miami,San Francisco,0,53,3,1,8,374
American Airlines,341,Los Angeles,San Francisco,0,39,0,2,12,305
Delta,298,Chicago,San Francisco,0,45,0,8,7,407
Delta,421,Miami,San Francisco,0,16,4,2,8,326
American Airlines,432,Los Angeles,New York,0,26,0,22,1,389
Delta,381,Chicago,San Francisco,2,60,1,20,8,413
Delta,307,New York,San Francisco,2,11,4,15,11,304
United,395,Los Angeles,Miami,2,16,2,21,2,335
Delta,284,Los Angeles,Miami,1,21,2,10,7,414
Delta,281,Miami,San Francisco,2,19,6,25,2,356
Delta,396,Los Angeles,San Francisco,0,10,3,23,5,405
American Airlines,352,Miami,San Francisco,1,38,3,28,3,329
United,252,New York,San Francisco,2,38,4,8,3,300
Delta,315,Los Angeles,Chicago,2,32,0,12,8,402
United,415,San Francisco,New York,0,58,6,28,1,388
United,419,Miami,Chicago,1,28,5,17,2,336
American Airlines,418,Miami,New York,0,42,4,19,7,322
American Airlines,421,Chicago,Los Angeles,1,29,4,23,8,326
United,273,Los Angeles,San Francisco,1,59,4,6,12,313
American Airlines,373,San Francisco,New York,1,55,2,3,4,351
United,405,San Francisco,New York,0,33,6,15,9,363
American Airlines,430,Chicago,Los Angeles,0,32,5,2,3,373
American Airlines,383,San Francisco,Chicago,1,47,4,27,12,308
United,446,Los Angeles,New York,0,46,4,23,2,355
Delta,334,Los Angeles,Chicago,0,35,1,16,7,373
United,435,Los Angeles,San Francisco,2,11,0,23,12,299
American Airlines,329,Los Angeles,Chicago,0,44,1,2,4,367
American Airlines,428,Chicago,Los Angeles,0,39,6,10,11,340
American Airlines,323,New York,Chicago,2,10,2,27,11,330
American Airlines,286,San Francisco,New York,0,26,1,3,9,316
United,272,San Francisco,Los Angeles,0,42,4,8,3,370
United,402,San Francisco,Miami,0,55,1,11,6,378
American Airlines,290,San Francisco,New York,0,36,1,20,8,404
United,328,Miami,Los Angeles,0,21,0,1,4,403
Delta,400,Los Angeles,Chicago,2,22,0,16,9,387
American Airlines,286,Los Angeles,San Francisco,2,38,2,27,3,309
United,340,Miami,San Francisco,0,22,2,3,7,409
American Airlines,285,Miami,Los Angeles,2,42,0,21,10,397
Delta,330,New York,Los Angeles,2,20,0,29,7,348
American Airlines,362,Los Angeles,Chicago,0,41,0,28,10,350
Delta,294,Chicago,Los Angeles,0,14,4,5,7,338
Delta,396,San Francisco,Chicago,2,35,4,1,11,302
Delta,368,Miami,Los Angeles,0,30,2,6,3,385
American Airlines,386,Chicago,Miami,2,42,2,24,4,337
Delta,432,Miami,New York,2,58,6,25,8,370
Delta,311,Chicago,New York,1,15,6,15,9,378
United,267,San Francisco,Chicago,1,41,6,29,12,365
American Airlines,448,San Francisco,Miami,2,34,3,7,3,379
United,420,New York,Los Angeles,1,13,3,5,9,339
American Airlines,410,New York,Chicago,2,35,0,16,9,364
United,362,Miami,Los Angeles,1,43,4,5,1,309
United,301,Chicago,New York,1,29,5,31,8,317
Delta,254,San Francisco,Miami,0,13,6,25,2,374
American Airlines,255,Chicago,New York,2,27,4,12,1,388
American Airlines,299,New York,San Francisco,2,53,5,23,3,322
American Airlines,343,Miami,Los Angeles,1,16,4,15,3,317
Delta,307,Miami,Chicago,2,54,2,6,3,337
United,359,San Francisco,Miami,2,32,4,24,5,383
Delta,298,Miami,Los Angeles,0,26,5,24,2,353
American Airlines,255,Miami,Los Angeles,0,55,4,2,2,365
American Airlines,354,Los Angeles,San Francisco,1,25,4,4,10,311
United,364,Miami,Los Angeles,2,45,1,2,1,344
American Airlines,301,Chicago,Los Angeles,2,49,6,1,12,370
Delta,288,Miami,Los Angeles,1,28,1,29,10,377
Delta,323,San Francisco,Los Angeles,1,13,6,18,2,300
Delta,306,Miami,Chicago,0,20,3,25,4,393
American Airlines,373,Los Angeles,San Francisco,1,57,6,24,11,308
Delta,273,Miami,San Francisco,2,13,4,3,5,371
United,360,Miami,San Francisco,1,23,4,5,7,397
Delta,426,San Francisco,Chicago,1,24,0,28,10,356
United,427,Los Angeles,San Francisco,0,51,5,17,2,297
Delta,410,Los Angeles,Miami,1,36,4,19,1,366
American Airlines,428,Chicago,New York,0,35,4,9,2,362
Delta,430,Chicago,Miami,0,37,2,6,11,352
Delta,366,Chicago,New York,0,23,2,22,5,361
Delta,352,Chicago,New York,1,46,3,11,4,319
Delta,405,Los Angeles,San Francisco,1,54,6,8,9,310
Delta,315,San Francisco,Los Angeles,0,21,6,29,12,304
American Airlines,340,Miami,New York,2,55,2,15,5,405
American Airlines,266,Miami,Chicago,0,37,0,4,3,309
United,372,Chicago,Los Angeles,2,50,4,13,12,356
United,423,Miami,San Francisco,2,44,1,13,2,367
United,448,San Francisco,Miami,0,41,0,25,3,345
Delta,284,San Francisco,Chicago,2,12,1,26,11,371
American Airlines,359,San Francisco,New York,2,12,6,10,3,348
Delta,280,San Francisco,Chicago,1,46,1,31,12,304
Delta,389,Miami,Chicago,1,27,0,29,7,351
United,333,Chicago,Los Angeles,2,29,6,24,3,341
American Airlines,345,Los Angeles,New York,2,56,1,23,7,323
United,288,New York,Chicago,2,20,0,8,7,415
American Airlines,418,San Francisco,Miami,0,50,4,3,5,334
Delta,301,Los Angeles,Miami,2,50,4,9,8,371
Delta,309,Los Angeles,San Francisco,1,51,3,10,10,384
American Airlines,291,San Francisco,Los Angeles,2,52,1,18,6,334
Delta,258,Chicago,Miami,1,23,2,17,4,389
American Airlines,259,San Francisco,Los Angeles,1,60,4,27,12,316
American Airlines,447,Miami,Los Angeles,0,26,4,30,8,342
United,444,Los Angeles,Chicago,2,50,1,2,7,404
United,339,San Francisco,New York,0,35,0,29,7,385
United,388,Los Angeles,Miami,2,30,1,23,4,367
Delta,295,New York,Chicago,1,20,6,12,5,392
American Airlines,300,Chicago,Miami,1,23,1,20,2,306
Delta,274,Miami,San Francisco,2,47,0,29,4,398
United,250,Chicago,New York,1,60,0,24,6,402
United,399,Miami,Chicago,1,13,3,25,4,341
