airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
American Airlines,444,Chicago,New York,1,40,0,1,1,367
American Airlines,302,Miami,Chicago,2,22,0,21,10,349
United,311,San Francisco,Miami,2,29,5,12,10,354
Delta,329,Chicago,San Francisco,0,37,4,10,5,386
United,358,Los Angeles,New York,1,60,2,16,10,317
United,379,San Francisco,Miami,2,52,3,18,7,393
Delta,450,Chicago,New York,2,32,1,11,6,381
Delta,408,San Francisco,Miami,0,47,5,12,10,329
Delta,397,Chicago,Los Angeles,1,12,1,30,7,402
United,267,New York,Los Angeles,0,18,6,4,8,382
United,407,San Francisco,Chicago,1,33,6,30,6,414
American Airlines,381,New York,Los Angeles,0,32,4,22,11,324
American Airlines,417,Chicago,San Francisco,1,20,0,23,9,406
Delta,250,Chicago,New York,1,13,4,8,11,328
American Airlines,329,San Francisco,Los Angeles,1,18,4,19,4,312
United,337,San Francisco,Miami,2,54,2,27,3,363
Delta,338,Los Angeles,New York,0,11,1,24,9,384
Delta,277,New York,Miami,0,47,6,4,2,387
Delta,300,San Francisco,Miami,2,13,5,9,3,370
American Airlines,404,Chicago,New York,2,42,6,29,9,335
Delta,363,New York,San Francisco,2,24,5,16,11,312
United,289,New York,Chicago,2,57,5,28,12,391
Delta,340,New York,San Francisco,2,52,4,18,10,402
American Airlines,421,Chicago,San Francisco,0,37,0,18,3,382
Delta,313,Miami,New York,0,21,5,5,10,389
American Airlines,275,New York,Los Angeles,0,17,2,7,2,389
American Airlines,293,New York,Miami,0,18,2,24,1,302
American Airlines,374,Los Angeles,Miami,2,27,3,15,2,321
American Airlines,391,New York,Los Angeles,1,45,2,15,5,393
American Airlines,400,New York,San Francisco,1,28,4,10,5,400
United,392,Miami,Chicago,1,35,0,28,10,356
United,345,Los Angeles,Miami,1,24,1,7,5,384
United,325,San Francisco,Miami,1,51,0,16,12,351
United,281,Chicago,New York,0,45,5,22,6,392
Delta,327,Miami,Chicago,2,13,3,5,12,363
American Airlines,379,Chicago,Miami,1,19,1,31,12,352
Delta,254,Miami,New York,2,51,3,18,1,354
American Airlines,361,Miami,Los Angeles,2,53,2,14,2,392
American Airlines,362,Miami,San Francisco,0,49,6,11,2,298
Delta,302,San Francisco,Los Angeles,1,46,0,8,4,372
United,342,Los Angeles,Miami,2,37,3,21,11,389
American Airlines,323,Chicago,New York,2,60,6,8,9,324
United,416,Chicago,San Francisco,1,12,3,26,12,322
United,361,New York,Miami,0,27,1,26,3,374
United,373,New York,Chicago,2,52,0,22,1,376
American Airlines,381,New York,Los Angeles,1,33,5,14,9,328
Delta,412,San Francisco,Miami,0,32,2,24,1,322
American Airlines,360,Miami,Chicago,2,50,0,11,3,316
United,422,Los Angeles,Miami,1,56,1,16,1,330
United,267,Los Angeles,Chicago,1,60,6,18,8,324
Delta,288,Miami,Chicago,2,51,5,23,3,346
Delta,281,New York,Chicago,0,59,6,17,11,385
United,422,Miami,New York,0,13,5,15,6,411
United,388,Miami,New York,2,60,0,25,3,342
United,284,Los Angeles,New York,1,31,4,6,12,376
Delta,410,Los Angeles,New York,0,23,2,28,2,349
American Airlines,293,Chicago,San Francisco,2,34,4,4,10,404
Delta,323,Los Angeles,Chicago,2,39,3,29,8,327
United,338,Miami,New York,0,54,5,20,1,346
American Airlines,265,Miami,Los Angeles,0,51,2,21,8,340
United,386,New York,Los Angeles,1,12,4,23,2,309
United,279,San Francisco,Los Angeles,0,14,5,23,3,319
United,283,Los Angeles,San Francisco,0,53,4,3,5,397
Delta,297,Los Angeles,San Francisco,1,38,3,5,9,376
American Airlines,420,Miami,Chicago,0,15,6,11,2,329
Delta,449,San Francisco,Miami,0,34,5,6,7,348
American Airlines,283,Los Angeles,San Francisco,2,22,6,10,3,396
Delta,449,Chicago,Los Angeles,1,11,0,26,2,334
American Airlines,356,Los Angeles,Chicago,2,57,4,16,8,366
American Airlines,264,San Francisco,Los Angeles,2,54,5,3,2,393
American Airlines,306,San Francisco,New York,2,20,1,30,4,355
American Airlines,339,Chicago,San Francisco,1,24,2,5,6,368
United,338,San Francisco,Los Angeles,2,26,5,20,1,303
American Airlines,361,Chicago,New York,1,33,1,24,9,406
Delta,309,New York,Chicago,0,47,3,21,3,317
American Airlines,391,Miami,Los Angeles,1,13,4,26,1,366
United,338,New York,Los Angeles,2,17,2,18,12,311
Delta,385,New York,Los Angeles,1,59,1,9,4,372
American Airlines,407,New York,Los Angeles,1,52,5,17,2,380
American Airlines,256,San Francisco,New York,2,24,4,17,5,393
United,437,New York,Chicago,0,48,5,14,12,394
Delta,260,Los Angeles,San Francisco,1,21,4,15,11,349
Delta,412,New York,Chicago,1,11,2,18,9,333
United,271,Miami,Los Angeles,2,40,4,25,10,336
American Airlines,269,San Francisco,Chicago,2,41,4,13,9,331
United,331,New York,Chicago,2,33,4,29,11,317
American Airlines,359,Chicago,Los Angeles,0,14,0,15,4,376
American Airlines,320,Los Angeles,Chicago,2,35,4,27,9,328
Delta,383,San Francisco,Chicago,2,27,5,25,5,373
American Airlines,302,Chicago,San Francisco,2,47,2,16,10,390
United,315,Miami,Chicago,2,35,4,12,4,364
Delta,341,Miami,Chicago,2,46,1,10,9,364
Delta,446,San Francisco,New York,0,45,0,25,3,354
United,341,Miami,San Francisco,0,32,2,8,5,339
United,319,Chicago,Miami,1,57,6,8,12,297
American Airlines,321,Miami,Los Angeles,2,18,6,1,9,388
United,348,Chicago,New York,0,37,2,11,12,331
Delta,418,New York,Chicago,2,22,2,10,4,354
Delta,282,Chicago,Los Angeles,2,44,2,10,7,343
Delta,345,Chicago,Miami,0,11,3,19,9,313
Delta,310,Los Angeles,New York,1,53,2,21,2,384
American Airlines,296,San Francisco,Los Angeles,2,54,0,5,8,343
American Airlines,291,San Francisco,Los Angeles,1,19,3,31,10,359
American Airlines,408,Chicago,Los Angeles,1,37,6,3,11,349
Delta,288,Los Angeles,Chicago,2,15,3,29,8,413
American Airlines,294,New York,Los Angeles,0,22,2,4,12,360
United,400,San Francisco,Chicago,0,43,3,11,7,404
United,389,San Francisco,Chicago,1,44,4,26,7,330
United,432,Miami,New York,2,56,1,17,12,303
American Airlines,367,Miami,Chicago,0,44,1,16,1,388
United,256,Chicago,Los Angeles,0,25,1,18,6,373
American Airlines,351,Chicago,Miami,1,16,2,15,5,379
Delta,363,New York,San Francisco,1,47,1,12,11,354
American Airlines,416,San Francisco,Chicago,2,48,6,10,3,372
American Airlines,412,Los Angeles,Chicago,2,25,0,25,11,344
Delta,400,New York,Miami,1,24,2,26,6,376
Delta,303,Miami,San Francisco,1,30,5,20,7,343
American Airlines,251,Los Angeles,Miami,1,21,3,21,3,350
United,423,Los Angeles,San Francisco,0,26,4,3,5,372
United,361,New York,Chicago,0,23,3,6,6,395
United,378,New York,Miami,2,40,4,14,6,376
Delta,300,Chicago,San Francisco,0,16,6,26,5,380
American Airlines,389,San Francisco,Miami,1,52,3,1,8,361
United,284,New York,Los Angeles,0,30,0,19,8,387
Delta,262,Los Angeles,Chicago,1,37,5,2,3,344
Delta,387,Los Angeles,Chicago,1,53,6,18,2,334
American Airlines,431,New York,San Francisco,2,27,1,9,1,316
Delta,328,New York,San Francisco,2,25,6,21,4,312
Delta,351,New York,San Francisco,0,42,3,7,3,303
United,303,New York,Los Angeles,0,16,2,20,11,377
American Airlines,341,Miami,New York,1,56,5,10,8,324
American Airlines,357,Los Angeles,San Francisco,1,55,2,18,12,351
Delta,326,New York,Chicago,1,33,0,27,5,357
United,430,Miami,Los Angeles,2,60,6,29,12,331
United,331,San Francisco,Miami,1,38,0,5,8,380
American Airlines,289,Miami,San Francisco,1,55,3,25,4,342
American Airlines,283,Chicago,Miami,2,25,3,11,4,317
United,277,Chicago,San Francisco,1,22,4,15,3,364
American Airlines,327,Miami,New York,1,19,4,26,4,378
American Airlines,448,Los Angeles,Miami,0,48,3,6,6,387
Delta,368,Miami,Los Angeles,0,49,3,8,8,365
American Airlines,403,Miami,Los Angeles,2,16,3,19,9,326
United,289,San Francisco,Los Angeles,1,51,1,19,11,367
United,288,San Francisco,Miami,1,55,2,9,10,395
Delta,442,Miami,San Francisco,1,18,1,27,8,387
Delta,443,Chicago,New York,2,55,3,19,12,354
Delta,330,Chicago,Miami,1,15,5,30,11,343
United,410,Los Angeles,New York,2,40,1,22,10,324
American Airlines,415,New York,San Francisco,0,50,5,5,10,306
American Airlines,384,Chicago,Miami,0,36,4,27,12,320
American Airlines,369,San Francisco,New York,0,10,1,20,2,391
Delta,363,New York,Miami,1,36,4,26,7,341
United,273,New York,Chicago,1,41,4,29,3,341
Delta,386,Chicago,San Francisco,0,21,0,13,5,329
American Airlines,266,San Francisco,New York,2,56,2,30,10,350
United,331,San Francisco,Chicago,1,19,3,25,7,395
United,401,Miami,Chicago,1,29,2,4,9,382
United,331,Chicago,Miami,1,38,2,8,5,376
Delta,354,San Francisco,New York,2,55,4,26,4,313
Delta,342,Miami,San Francisco,0,36,6,6,10,399
Delta,273,Miami,Chicago,2,30,5,3,2,300
American Airlines,320,Los Angeles,Chicago,0,34,0,29,4,372
United,252,San Francisco,Miami,1,56,6,17,3,322
Delta,253,San Francisco,New York,2,30,1,22,10,351
American Airlines,253,Chicago,Miami,1,29,3,12,9,310
United,325,Los Angeles,Chicago,0,30,6,11,8,349
United,275,Los Angeles,Miami,0,57,6,8,12,352
American Airlines,303,San Francisco,New York,0,29,2,20,11,302
United,343,Los Angeles,Chicago,2,36,6,8,9,372
American Airlines,319,Chicago,Los Angeles,1,31,4,21,6,331
Delta,433,Miami,Los Angeles,2,54,0,21,10,375
American Airlines,362,San Francisco,Los Angeles,1,30,6,17,11,305
Delta,308,Miami,Los Angeles,2,60,0,26,2,311
American Airlines,367,Miami,Chicago,0,56,2,27,3,339
United,418,Chicago,New York,0,20,5,9,3,389
Delta,263,Chicago,Los Angeles,2,60,0,30,12,317
United,370,New York,Los Angeles,2,44,1,27,2,311
United,261,San Francisco,Miami,2,42,2,17,7,365
Delta,447,Los Angeles,San Francisco,0,22,5,21,9,385
Delta,345,New York,Los Angeles,0,14,0,24,6,387
American Airlines,324,Chicago,New York,0,51,4,8,11,385
United,353,San Francisco,Miami,0,47,1,5,3,347
United,256,New York,San Francisco,1,14,5,19,10,379
United,442,San Francisco,New York,1,40,1,23,7,377
Delta,450,New York,Chicago,0,40,0,25,11,395
American Airlines,278,Miami,Chicago,2,29,4,28,6,325
American Airlines,308,Miami,San Francisco,0,40,4,28,6,327
American Airlines,427,Miami,San Francisco,0,43,3,11,7,398
Delta,399,New York,Los Angeles,1,57,0,1,1,417
Delta,442,Miami,San Francisco,1,56,1,6,8,330
American Airlines,404,Chicago,San Francisco,0,55,3,8,2,326
Delta,416,New York,Miami,1,11,2,14,8,371
United,281,Chicago,Miami,2,15,4,13,12,331
American Airlines,291,San Francisco,Los Angeles,1,25,6,16,6,409
Delta,334,New York,Los Angeles,0,23,5,8,6,388
United,379,San Francisco,New York,0,41,3,11,4,321
United,267,San Francisco,Chicago,0,31,2,25,9,409
Delta,403,San Francisco,New York,1,40,4,31,5,338
American Airlines,273,New York,San Francisco,2,50,5,24,2,351
United,325,New York,Chicago,0,19,0,18,11,351
American Airlines,448,New York,San Francisco,1,11,1,2,1,303
United,362,Los Angeles,Miami,1,55,1,30,1,372
Delta,316,San Francisco,Chicago,2,33,0,1,7,418
American Airlines,286,New York,Los Angeles,1,32,4,27,9,330
United,330,San Francisco,New York,0,42,2,18,12,385
United,285,Chicago,New York,0,14,2,18,12,329
United,261,Chicago,Los Angeles,1,28,4,22,11,392
Delta,339,Miami,Chicago,2,28,6,17,11,340
United,365,New York,Chicago,2,46,0,4,3,376
Delta,324,San Francisco,Chicago,2,25,4,20,9,355
Delta,387,Miami,New York,0,56,3,4,1,386
Delta,323,Los Angeles,Miami,1,22,4,5,7,336
Delta,263,New York,Chicago,0,34,6,15,12,315
American Airlines,281,Los Angeles,Chicago,1,25,0,2,12,359
Delta,381,San Francisco,Los Angeles,1,28,3,22,8,344
United,260,San Francisco,Miami,2,48,3,14,3,313
United,303,Miami,Chicago,0,45,1,3,9,328
Delta,384,Los Angeles,San Francisco,0,40,3,23,5,368
Delta,330,Miami,Chicago,1,16,5,6,7,380
Delta,403,New York,Miami,2,58,3,25,1,347
American Airlines,345,Miami,Chicago,2,16,6,20,10,390
Delta,310,Miami,New York,1,52,4,20,12,349
United,278,New York,San Francisco,1,36,2,13,11,320
Delta,310,Los Angeles,Miami,0,34,6,7,4,387
American Airlines,280,Miami,New York,0,30,6,22,9,310
Delta,392,San Francisco,Miami,2,49,0,12,8,363
Delta,415,San Francisco,Miami,2,36,5,31,8,315
Delta,421,Los Angeles,Miami,2,30,2,1,5,327
United,347,Chicago,New York,1,23,3,29,2,300
American Airlines,388,Chicago,Los Angeles,2,60,0,7,10,370
United,423,New York,Chicago,0,39,5,8,6,352
United,254,Chicago,San Francisco,2,37,2,27,11,323
American Airlines,397,New York,Los Angeles,2,44,2,15,5,322
Delta,439,Los Angeles,San Francisco,2,26,0,19,8,322
American Airlines,345,Los Angeles,San Francisco,1,40,4,5,1,388
Delta,376,Miami,San Francisco,1,54,0,1,7,396
United,362,New York,San Francisco,0,28,4,8,11,326
Delta,304,Chicago,San Francisco,0,37,1,4,6,366
Delta,270,Los Angeles,New York,1,46,6,16,6,382
American Airlines,294,San Francisco,New York,1,28,1,19,11,323
United,433,Miami,New York,2,49,6,25,8,321
American Airlines,331,San Francisco,New York,1,33,2,21,8,412
Delta,290,San Francisco,Los Angeles,2,43,4,26,4,306
American Airlines,296,New York,San Francisco,0,43,2,17,1,343
American Airlines,399,New York,San Francisco,1,15,5,10,2,299
United,298,San Francisco,Los Angeles,2,15,3,27,6,321
Delta,445,Chicago,Miami,1,11,3,26,9,390
American Airlines,418,Miami,Los Angeles,1,59,0,14,10,385
American Airlines,424,Miami,New York,2,29,5,13,4,353
American Airlines,438,Chicago,Miami,1,34,2,6,11,378
American Airlines,370,San Francisco,Miami,2,45,6,2,6,321
American Airlines,330,New York,San Francisco,1,58,1,24,9,384
American Airlines,450,San Francisco,New York,2,10,5,20,4,384
Delta,349,Miami,Los Angeles,1,45,5,20,1,322
Delta,250,Miami,Chicago,2,28,1,24,12,298
United,341,Chicago,Los Angeles,0,50,2,17,1,298
Delta,284,Miami,Chicago,0,56,4,5,1,311
Delta,426,Chicago,San Francisco,2,50,3,7,11,350
American Airlines,258,San Francisco,Los Angeles,0,51,0,10,6,382
Delta,425,Miami,New York,2,18,6,3,11,348
United,442,Chicago,Los Angeles,2,27,2,28,2,388
United,387,San Francisco,Los Angeles,0,33,1,23,1,302
Delta,402,Chicago,New York,1,14,6,16,6,401
American Airlines,287,Chicago,New York,0,53,4,2,8,369
United,448,New York,Miami,1,32,0,22,4,368
United,330,Chicago,Los Angeles,0,17,4,5,7,354
American Airlines,328,Los Angeles,Chicago,0,36,6,13,10,344
United,251,Miami,New York,2,59,6,12,5,376
American Airlines,402,San Francisco,New York,0,45,0,22,4,354
American Airlines,364,Los Angeles,San Francisco,2,50,1,14,5,370
United,361,Miami,San Francisco,0,58,4,15,3,386
United,439,Los Angeles,San Francisco,0,12,2,6,11,313
American Airlines,301,Los Angeles,New York,0,37,4,19,7,360
American Airlines,422,Los Angeles,San Francisco,2,55,6,11,2,381
Delta,445,San Francisco,Miami,2,33,0,17,6,390
American Airlines,258,Chicago,Los Angeles,1,33,0,19,2,318
American Airlines,259,New York,San Francisco,1,23,5,7,12,332
American Airlines,386,Los Angeles,Miami,1,12,3,26,9,367
Delta,302,Los Angeles,New York,2,15,1,20,8,336
United,281,Chicago,New York,0,17,4,4,10,311
American Airlines,407,Miami,Los Angeles,1,49,3,13,6,336
Delta,367,Miami,Chicago,0,54,5,6,7,334
American Airlines,365,Chicago,San Francisco,0,23,1,27,8,341
United,429,Miami,New York,1,60,6,26,5,360
United,378,New York,San Francisco,2,17,0,17,6,374
American Airlines,256,Los Angeles,New York,0,57,6,12,5,394
American Airlines,407,San Francisco,New York,2,46,4,23,2,385
Delta,438,Miami,Chicago,0,11,0,27,5,392
Delta,348,Chicago,New York,0,30,6,5,5,354
United,260,Chicago,San Francisco,1,33,1,2,4,376
United,397,Los Angeles,Miami,2,20,4,19,1,372
Delta,353,New York,Miami,2,41,0,18,11,332
Delta,371,Los Angeles,Miami,2,37,0,9,9,358
United,360,Miami,New York,2,52,0,29,4,322
Delta,408,Miami,San Francisco,0,19,6,5,5,358
Delta,354,Chicago,Miami,2,36,6,14,7,365
United,371,Chicago,San Francisco,1,42,1,15,10,403
Delta,360,San Francisco,New York,2,59,4,25,10,392
American Airlines,336,Miami,Chicago,2,60,6,1,9,315
Delta,392,Miami,New York,1,37,0,9,9,355
Delta,334,Miami,New York,0,11,2,8,5,331
American Airlines,309,Los Angeles,Miami,2,56,4,23,2,337
American Airlines,316,Miami,Los Angeles,0,51,6,23,6,333
Delta,436,Miami,Chicago,1,34,6,24,11,387
United,450,New York,Chicago,2,28,6,25,8,381
Delta,320,Chicago,Los Angeles,0,19,0,27,5,407
American Airlines,328,Los Angeles,Miami,0,14,1,12,3,330
American Airlines,319,Los Angeles,Chicago,1,47,1,26,11,332
Delta,323,San Francisco,New York,1,11,6,21,1,318
Delta,353,New York,San Francisco,2,50,3,29,8,339
Delta,429,Miami,New York,2,38,0,6,5,314
United,393,Miami,Los Angeles,1,49,4,26,1,320
Delta,369,Chicago,New York,0,20,6,21,1,294
Delta,383,Los Angeles,New York,2,39,1,8,10,306
United,401,San Francisco,Chicago,1,56,3,14,11,363
United,308,Los Angeles,New York,1,57,0,6,5,330
United,267,Miami,Chicago,0,17,0,1,7,352
American Airlines,263,Chicago,Miami,2,23,6,15,9,360
American Airlines,425,Los Angeles,New York,1,59,1,29,10,358
Delta,444,Chicago,Los Angeles,0,28,1,4,6,402
American Airlines,253,San Francisco,Chicago,0,57,1,3,12,345
American Airlines,427,Chicago,San Francisco,0,31,0,11,11,312
American Airlines,386,Miami,Chicago,1,19,6,14,7,357
United,442,New York,San Francisco,1,46,5,25,5,407
Delta,373,San Francisco,Miami,0,38,0,23,9,379
Delta,323,New York,San Francisco,0,10,0,29,4,305
American Airlines,331,San Francisco,New York,0,35,0,18,11,322
Delta,375,San Francisco,Los Angeles,1,40,1,28,5,407
United,317,New York,Los Angeles,0,44,2,1,5,382
American Airlines,270,Miami,Los Angeles,1,18,1,13,2,326
American Airlines,291,Miami,San Francisco,0,13,1,24,12,303
American Airlines,274,Los Angeles,Miami,0,57,0,15,7,337
United,319,San Francisco,Miami,2,17,4,4,10,361
Delta,450,San Francisco,New York,0,10,5,8,6,364
American Airlines,404,Miami,New York,0,14,0,8,7,390
American Airlines,387,Chicago,Miami,1,14,2,31,1,385
American Airlines,339,San Francisco,Chicago,0,25,1,13,2,387
United,282,Los Angeles,New York,1,51,0,15,7,367
American Airlines,435,San Francisco,Miami,0,40,2,2,10,389
American Airlines,303,Miami,Chicago,2,36,4,6,9,386
American Airlines,307,Los Angeles,San Francisco,0,26,5,14,9,335
American Airlines,379,Chicago,San Francisco,1,60,0,29,1,331
Delta,336,Miami,Chicago,2,48,5,6,7,332
United,405,Miami,Los Angeles,0,44,1,2,4,354
Delta,385,Chicago,Los Angeles,2,34,6,23,6,318
American Airlines,422,San Francisco,Los Angeles,0,53,1,30,1,342
United,272,Los Angeles,San Francisco,2,12,2,27,3,393
Delta,308,New York,Chicago,0,49,3,14,11,315
American Airlines,288,Chicago,San Francisco,1,55,6,25,2,372
United,419,Los Angeles,Miami,2,38,2,28,8,346
Delta,416,Chicago,San Francisco,1,26,4,26,4,399
American Airlines,313,Chicago,New York,2,26,3,2,5,316
United,319,New York,Chicago,0,14,1,24,9,362
United,344,Los Angeles,Chicago,0,51,2,11,9,368
United,384,New York,Miami,2,32,5,31,8,360
United,450,Los Angeles,Miami,2,20,1,14,5,329
United,448,Los Angeles,Miami,0,38,3,7,11,303
United,434,Miami,Los Angeles,1,26,6,7,4,396
Delta,380,New York,Miami,2,46,2,25,9,344
American Airlines,363,Miami,Chicago,0,28,2,10,7,379
United,358,Los Angeles,Miami,2,58,3,15,2,345
Delta,376,New York,Miami,1,54,0,4,3,358
Delta,414,Miami,Los Angeles,0,19,2,20,3,372
Delta,273,San Francisco,Los Angeles,2,55,2,9,10,340
American Airlines,419,Miami,San Francisco,2,21,0,15,4,374
United,250,Los Angeles,Miami,0,23,1,18,6,334
United,362,San Francisco,Chicago,1,57,2,20,3,384
American Airlines,412,Miami,Chicago,1,38,5,5,10,362
United,297,Miami,San Francisco,0,32,5,13,4,401
United,372,San Francisco,Chicago,0,36,0,15,7,337
American Airlines,391,Los Angeles,Chicago,0,13,1,20,2,383
American Airlines,323,Miami,Chicago,1,20,1,13,8,389
United,339,New York,Los Angeles,2,36,1,22,10,340
American Airlines,347,Chicago,Los Angeles,0,22,3,15,2,393
Delta,396,New York,Miami,0,46,4,5,7,321
Delta,268,Miami,San Francisco,1,15,5,9,3,302
American Airlines,349,Miami,Los Angeles,2,50,2,24,1,338
American Airlines,397,Chicago,San Francisco,0,49,6,14,4,333
American Airlines,293,Miami,Chicago,2,51,1,26,3,374
American Airlines,383,Miami,New York,1,44,6,9,6,325
Delta,268,Miami,New York,0,56,4,3,5,320
American Airlines,332,Los Angeles,Miami,1,40,2,13,11,321
American Airlines,339,New York,Los Angeles,1,11,0,26,2,360
American Airlines,324,Chicago,New York,1,15,4,10,5,353
United,356,Miami,Los Angeles,2,20,5,17,2,296
American Airlines,446,Miami,Los Angeles,2,33,2,2,10,335
American Airlines,290,Los Angeles,New York,0,50,2,3,1,293
United,409,Miami,New York,1,48,6,14,4,382
United,425,New York,Chicago,1,30,1,2,7,329
American Airlines,375,Chicago,Los Angeles,0,28,4,28,6,372
United,313,Miami,Chicago,0,11,0,3,6,392
United,359,Miami,San Francisco,0,12,1,13,2,361
Delta,415,Los Angeles,New York,1,14,4,1,11,307
Delta,273,New York,Chicago,0,56,5,28,9,345
American Airlines,394,Los Angeles,Chicago,1,28,6,28,1,298
United,405,New York,Chicago,2,12,6,30,6,330
United,308,New York,Chicago,2,19,6,21,7,405
United,316,San Francisco,Miami,2,45,1,25,6,385
United,279,New York,Los Angeles,0,19,4,29,3,319
Delta,425,Los Angeles,New York,2,48,1,5,3,370
Delta,373,New York,Miami,0,13,3,11,4,361
United,439,Chicago,Miami,1,14,0,29,1,309
United,375,Chicago,Los Angeles,2,43,1,21,5,316
Delta,393,New York,Miami,0,13,3,25,4,324
United,393,Miami,San Francisco,2,35,6,14,7,376
American Airlines,268,Chicago,Miami,1,50,4,26,4,393
American Airlines,434,New York,Miami,1,34,2,21,8,389
American Airlines,394,Chicago,Miami,0,53,4,1,3,313
Delta,433,Miami,San Francisco,2,52,5,13,1,389
American Airlines,328,Chicago,Miami,2,29,6,7,4,387
American Airlines,270,New York,Chicago,2,60,1,23,7,381
Delta,450,Chicago,San Francisco,1,13,3,22,8,373
American Airlines,409,Miami,San Francisco,2,15,4,4,10,351
American Airlines,428,Los Angeles,New York,1,52,6,31,3,312
Delta,432,Miami,San Francisco,0,10,2,28,2,307
American Airlines,417,Miami,Los Angeles,1,27,0,11,11,317
Delta,351,Los Angeles,Chicago,2,53,6,27,10,393
American Airlines,423,Chicago,San Francisco,2,12,6,30,6,408
American Airlines,364,Los Angeles,New York,0,35,5,31,8,348
United,365,New York,Miami,1,50,3,28,3,376
American Airlines,417,Los Angeles,Chicago,1,56,1,18,6,389
American Airlines,329,Miami,San Francisco,0,20,2,2,10,333
Delta,401,Miami,Chicago,2,39,4,2,2,374
American Airlines,359,Miami,Los Angeles,0,46,4,15,11,378
American Airlines,301,Chicago,Miami,1,53,2,8,5,327
United,422,Miami,Los Angeles,1,60,5,1,6,337
Delta,260,San Francisco,Los Angeles,1,34,2,31,7,330
United,383,Los Angeles,New York,1,24,6,15,9,350
Delta,354,Miami,Los Angeles,0,50,6,10,3,307
Delta,333,Los Angeles,New York,2,26,3,9,5,405
United,445,Los Angeles,Chicago,2,53,3,19,12,349
United,348,San Francisco,Los Angeles,2,33,1,4,6,349
Delta,332,Los Angeles,Chicago,0,41,0,2,9,368
United,282,Chicago,New York,1,52,6,22,9,353
United,342,Chicago,Los Angeles,0,38,3,22,2,375
United,341,San Francisco,Chicago,2,12,4,23,2,299
American Airlines,258,Miami,Los Angeles,1,25,4,19,7,357
United,434,San Francisco,Chicago,1,58,4,12,4,309
Delta,313,San Francisco,New York,1,27,5,15,6,317
Delta,336,Los Angeles,Miami,1,58,4,5,4,401
United,257,New York,Miami,2,57,0,15,7,342
Delta,265,Chicago,Miami,1,42,0,17,6,331
United,363,Los Angeles,Miami,1,59,1,29,10,314
American Airlines,413,San Francisco,Chicago,2,56,4,6,9,401
United,311,New York,Los Angeles,0,27,6,1,9,379
American Airlines,411,Chicago,New York,2,23,5,10,2,329
United,328,Los Angeles,Miami,0,25,5,7,12,387
American Airlines,299,Chicago,New York,2,46,6,10,11,364
American Airlines,449,New York,San Francisco,2,22,1,16,1,352
Delta,383,New York,Los Angeles,1,44,5,25,5,310
Delta,445,New York,Miami,2,11,5,30,3,389
American Airlines,380,Chicago,New York,1,39,5,21,9,342
United,311,Los Angeles,Miami,2,60,2,21,2,309
United,323,New York,Los Angeles,0,16,2,10,4,385
American Airlines,264,San Francisco,Chicago,1,17,3,6,6,333
Delta,409,Los Angeles,Miami,0,18,6,21,7,341
American Airlines,379,Los Angeles,San Francisco,0,38,0,14,10,390
United,331,Chicago,San Francisco,0,40,3,12,9,321
American Airlines,277,Chicago,New York,1,23,1,16,4,392
Delta,273,New York,Los Angeles,0,59,4,9,8,344
American Airlines,335,Miami,New York,1,18,5,8,6,327
Delta,323,New York,Miami,2,56,5,1,6,411
Delta,382,New York,Miami,0,51,4,19,4,381
United,431,Miami,New York,0,59,2,4,9,357
Delta,387,Los Angeles,Miami,1,53,6,8,9,386
American Airlines,378,Miami,Los Angeles,0,57,2,16,10,354
United,308,San Francisco,Los Angeles,2,36,0,12,2,368
American Airlines,431,Los Angeles,Miami,2,28,2,19,6,371
Delta,381,San Francisco,Los Angeles,1,53,4,14,6,315
Delta,389,San Francisco,Miami,2,27,3,26,12,350
Delta,441,San Francisco,Los Angeles,1,37,2,1,5,366
United,386,Miami,San Francisco,0,41,3,30,5,318
American Airlines,273,Miami,San Francisco,1,32,1,2,4,324
United,382,Los Angeles,Chicago,1,51,1,24,12,338
Delta,304,New York,Los Angeles,1,49,5,11,5,373
Delta,443,New York,Los Angeles,1,47,1,26,3,308
United,427,New York,Miami,0,57,1,25,6,357
Delta,296,Los Angeles,New York,1,37,3,6,6,332
American Airlines,322,San Francisco,Miami,1,42,6,14,1,351
United,428,New York,Miami,0,46,3,23,5,377
Delta,380,San Francisco,Chicago,0,36,5,1,6,348
Delta,253,New York,San Francisco,2,50,0,4,11,399
United,435,Miami,Los Angeles,1,38,0,19,8,391
Delta,438,San Francisco,Chicago,2,56,0,5,8,318
American Airlines,409,Miami,Los Angeles,0,39,1,13,8,380
American Airlines,375,Chicago,Los Angeles,0,29,2,27,3,305
United,431,New York,Los Angeles,2,57,6,7,4,342
American Airlines,304,Chicago,Los Angeles,1,34,5,29,6,385
Delta,417,New York,Los Angeles,0,21,1,16,4,375
United,258,New York,Chicago,1,42,2,6,3,379
Delta,266,New York,Miami,2,13,1,18,6,395
American Airlines,351,New York,Chicago,2,32,3,25,7,371
American Airlines,323,Los Angeles,San Francisco,1,41,0,2,9,335
Delta,400,Los Angeles,Miami,2,54,1,30,4,337
American Airlines,268,Miami,New York,2,52,4,6,9,327
United,407,Chicago,San Francisco,2,52,4,2,2,368
Delta,411,Chicago,Los Angeles,1,19,1,28,5,369
United,285,Los Angeles,New York,2,40,4,15,11,332
