airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
American Airlines,350,New York,Chicago,0,26,6,22,12,320
Delta,399,New York,Miami,2,37,4,22,3,356
Delta,390,New York,Chicago,1,40,4,31,5,337
United,331,San Francisco,New York,1,42,0,29,7,415
American Airlines,336,Chicago,Los Angeles,2,39,4,1,11,365
Delta,373,Los Angeles,New York,1,33,5,28,9,379
Delta,374,Chicago,Miami,2,56,5,13,4,387
United,358,Miami,Los Angeles,1,58,0,8,4,368
Delta,314,San Francisco,New York,0,11,5,9,3,340
American Airlines,403,Chicago,San Francisco,1,45,6,15,12,338
American Airlines,371,Los Angeles,Chicago,1,56,5,6,4,366
United,302,Chicago,New York,0,47,3,19,12,374
United,442,Los Angeles,New York,1,17,5,6,1,351
United,285,Miami,Los Angeles,1,35,4,4,10,315
United,450,Los Angeles,San Francisco,2,48,3,24,10,326
United,364,New York,Los Angeles,0,45,1,6,2,371
American Airlines,319,Miami,Los Angeles,1,29,4,11,10,315
United,415,Chicago,San Francisco,1,33,2,11,9,383
United,311,Miami,San Francisco,1,37,3,6,6,321
Delta,335,Miami,Chicago,2,23,4,15,11,327
United,310,New York,Miami,1,46,4,19,4,312
United,434,Los Angeles,Chicago,0,49,4,17,5,365
Delta,262,San Francisco,Miami,0,47,4,1,3,306
American Airlines,368,Chicago,New York,0,37,5,12,10,321
Delta,322,New York,Los Angeles,2,50,4,17,5,389
United,282,New York,Chicago,1,39,3,22,2,362
Delta,333,Los Angeles,San Francisco,1,14,1,2,4,317
Delta,364,New York,Miami,2,13,0,3,6,334
American Airlines,319,Miami,New York,0,30,0,1,1,384
Delta,308,Chicago,New York,2,50,6,11,2,329
Delta,268,Los Angeles,Miami,0,36,4,12,1,301
United,268,New York,Chicago,0,51,3,11,4,388
United,379,San Francisco,Chicago,0,47,6,5,5,312
American Airlines,407,Chicago,Los Angeles,0,42,3,18,4,372
United,272,Los Angeles,San Francisco,1,44,1,26,3,392
Delta,351,Miami,New York,0,14,2,24,4,307
American Airlines,262,San Francisco,New York,1,14,3,28,3,344
United,355,Chicago,San Francisco,0,17,1,1,10,386
American Airlines,255,San Francisco,Los Angeles,1,44,5,30,3,314
American Airlines,321,Los Angeles,Miami,1,22,6,16,6,406
United,430,Los Angeles,Miami,1,44,5,21,12,328
United,316,New York,Chicago,2,40,3,26,9,332
Delta,265,New York,San Francisco,1,35,5,8,6,354
American Airlines,408,Miami,New York,2,30,0,10,6,371
American Airlines,294,New York,Miami,0,48,5,29,6,326
Delta,277,Miami,San Francisco,1,13,4,28,6,384
Delta,264,New York,San Francisco,0,45,6,13,10,309
United,371,San Francisco,Miami,2,23,3,9,5,330
United,359,Miami,New York,1,11,0,10,6,338
United,330,Miami,Chicago,2,54,1,6,2,394
American Airlines,371,Miami,San Francisco,2,52,5,16,3,340
American Airlines,266,San Francisco,Miami,1,40,1,5,11,390
Delta,356,Chicago,San Francisco,0,52,3,19,9,402
American Airlines,378,Miami,San Francisco,0,15,0,15,7,374
American Airlines,443,Los Angeles,Miami,1,54,6,7,7,396
United,420,San Francisco,Chicago,1,44,1,23,7,341
Delta,421,Chicago,Los Angeles,0,34,2,5,6,355
United,326,Los Angeles,New York,2,39,5,7,9,316
Delta,301,Chicago,San Francisco,0,38,2,29,5,395
American Airlines,356,Miami,Chicago,0,44,5,25,5,385
United,297,New York,Los Angeles,0,16,2,11,9,390
United,393,New York,San Francisco,2,45,5,16,11,376
United,306,San Francisco,New York,0,48,4,24,5,377
United,426,Chicago,Miami,0,55,4,4,10,342
American Airlines,359,Miami,Chicago,1,11,3,2,5,376
Delta,305,Los Angeles,San Francisco,1,33,1,30,1,338
American Airlines,358,Miami,New York,0,29,1,23,1,338
American Airlines,258,Miami,Los Angeles,0,10,6,27,10,388
Delta,403,San Francisco,Miami,2,10,0,18,3,390
Delta,372,San Francisco,Los Angeles,2,32,2,21,2,378
American Airlines,426,Miami,Chicago,1,51,2,3,7,387
Delta,388,Los Angeles,San Francisco,2,59,4,9,2,325
Delta,344,Chicago,Miami,1,22,5,13,7,358
Delta,316,San Francisco,Los Angeles,0,43,1,30,1,302
Delta,391,San Francisco,Los Angeles,2,39,6,11,8,387
United,271,Los Angeles,San Francisco,0,20,5,20,1,325
American Airlines,384,Miami,New York,1,60,2,13,11,352
Delta,361,Chicago,San Francisco,0,11,5,18,5,312
Delta,445,Chicago,Los Angeles,0,50,0,25,3,338
Delta,300,Los Angeles,New York,0,57,4,20,9,316
United,368,San Francisco,Chicago,0,59,5,13,1,314
American Airlines,375,Miami,Los Angeles,0,48,0,5,2,339
American Airlines,448,Miami,New York,1,18,6,15,12,318
American Airlines,420,Chicago,San Francisco,0,20,6,10,11,362
United,360,San Francisco,New York,0,39,1,7,5,363
Delta,357,New York,Chicago,1,28,5,12,10,325
United,413,Los Angeles,New York,2,32,0,18,3,352
Delta,446,New York,Chicago,0,37,4,26,1,317
Delta,401,San Francisco,Los Angeles,0,48,6,5,5,373
United,347,Miami,San Francisco,0,47,0,2,12,389
American Airlines,372,New York,Chicago,2,13,6,7,7,393
United,316,Los Angeles,San Francisco,0,15,0,19,8,361
United,426,San Francisco,Chicago,2,19,5,16,3,305
Delta,377,Miami,New York,2,47,6,1,9,395
Delta,449,San Francisco,Chicago,2,31,4,2,2,368
American Airlines,446,San Francisco,Miami,2,29,6,28,4,326
United,350,San Francisco,New York,0,18,3,5,9,360
American Airlines,305,Los Angeles,New York,1,43,6,1,12,360
United,312,Los Angeles,Chicago,0,11,3,30,5,350
United,308,New York,Los Angeles,2,37,2,14,2,394
Delta,319,Chicago,San Francisco,2,52,2,30,10,335
Delta,424,Los Angeles,San Francisco,1,56,6,27,10,386
American Airlines,360,Miami,San Francisco,2,41,6,16,6,331
United,334,Miami,New York,2,30,4,15,3,337
American Airlines,378,Miami,Los Angeles,1,22,5,21,9,310
United,442,Chicago,New York,0,56,1,2,7,339
United,301,Miami,Chicago,0,36,1,3,12,340
Delta,448,New York,Miami,0,47,0,13,5,362
American Airlines,400,Miami,San Francisco,2,22,5,28,12,341
American Airlines,256,San Francisco,Chicago,2,26,1,31,12,375
Delta,413,Los Angeles,New York,1,33,5,1,6,370
American Airlines,336,New York,San Francisco,1,17,2,19,6,365
Delta,409,Los Angeles,San Francisco,1,30,0,28,10,363
Delta,361,New York,San Francisco,1,34,5,27,4,316
Delta,420,Chicago,Los Angeles,2,31,0,5,2,387
United,264,Miami,San Francisco,1,40,1,18,6,356
Delta,335,Los Angeles,Miami,0,47,5,23,11,324
Delta,440,San Francisco,Chicago,0,56,4,13,9,327
Delta,310,Los Angeles,San Francisco,0,56,1,3,12,363
United,299,San Francisco,New York,0,35,1,18,6,389
Delta,390,Los Angeles,Chicago,1,35,1,3,12,355
United,292,Los Angeles,Miami,0,18,1,2,1,356
United,311,Los Angeles,Miami,0,45,4,30,8,368
Delta,332,Miami,New York,1,37,6,4,2,347
American Airlines,277,Miami,San Francisco,0,36,4,27,12,331
United,413,New York,Los Angeles,1,27,0,29,7,349
Delta,265,Chicago,New York,2,59,2,9,10,388
United,297,New York,Miami,0,19,1,9,7,347
Delta,435,Chicago,Los Angeles,2,43,6,22,9,320
United,251,New York,Los Angeles,2,47,6,4,2,363
American Airlines,313,New York,San Francisco,2,31,1,13,8,350
United,326,Los Angeles,Miami,0,16,1,10,12,364
Delta,287,New York,Chicago,1,47,6,7,1,382
American Airlines,415,Los Angeles,San Francisco,0,39,3,27,6,392
American Airlines,423,Chicago,San Francisco,1,58,0,29,1,334
United,420,New York,San Francisco,2,13,1,30,4,390
American Airlines,297,Chicago,Miami,1,13,6,22,12,347
United,445,Chicago,Miami,2,55,4,22,11,305
United,347,San Francisco,Chicago,2,28,5,8,6,329
American Airlines,400,San Francisco,Los Angeles,0,18,1,29,10,358
Delta,320,Chicago,Los Angeles,0,15,6,4,2,359
American Airlines,442,Chicago,New York,0,49,1,22,10,345
American Airlines,307,Chicago,Miami,1,40,5,6,4,334
American Airlines,390,New York,Chicago,2,49,0,29,4,362
United,295,Los Angeles,New York,1,30,1,28,5,349
United,433,Chicago,New York,0,15,2,10,4,379
United,444,San Francisco,Los Angeles,0,30,6,24,3,334
Delta,402,Miami,Chicago,2,58,1,16,7,369
Delta,386,Chicago,Miami,0,49,4,24,5,325
Delta,437,Los Angeles,Miami,2,20,1,14,5,369
Delta,369,Miami,New York,1,53,4,3,5,380
United,402,Miami,San Francisco,0,19,3,22,2,391
United,402,San Francisco,Miami,1,45,6,8,12,313
United,407,Los Angeles,Miami,0,45,4,18,10,311
United,273,Los Angeles,Miami,1,13,6,14,4,311
United,340,Miami,New York,0,33,0,12,8,367
United,268,Miami,Los Angeles,0,41,0,2,9,359
American Airlines,255,Miami,San Francisco,1,52,2,20,3,339
Delta,399,New York,San Francisco,1,32,0,19,8,407
United,437,San Francisco,Chicago,1,32,4,9,2,381
American Airlines,299,Los Angeles,Chicago,1,15,2,27,3,324
American Airlines,311,Miami,Los Angeles,1,48,1,30,1,318
Delta,373,Los Angeles,New York,0,45,5,8,6,331
Delta,361,Miami,Chicago,2,40,2,16,10,330
American Airlines,295,Los Angeles,Miami,1,27,4,23,8,329
American Airlines,318,New York,Miami,0,51,4,20,12,322
American Airlines,415,New York,Miami,1,17,1,19,11,337
United,449,Los Angeles,Chicago,0,14,3,17,10,332
American Airlines,399,Chicago,Miami,0,30,5,9,11,320
Delta,322,New York,Los Angeles,2,50,6,5,5,379
United,331,San Francisco,New York,0,21,4,25,10,350
United,443,New York,Miami,1,45,5,30,3,356
United,320,Los Angeles,Chicago,2,60,6,19,5,369
United,443,New York,Los Angeles,2,26,4,5,7,393
Delta,394,Los Angeles,New York,0,26,6,18,8,347
United,360,New York,Chicago,0,29,6,10,3,370
American Airlines,383,Miami,San Francisco,1,18,3,10,10,330
United,255,New York,Los Angeles,2,29,1,6,2,329
United,350,Miami,Chicago,0,44,2,11,9,406
Delta,261,New York,Los Angeles,2,47,4,30,8,318
American Airlines,389,Miami,Chicago,0,22,2,12,6,403
American Airlines,362,San Francisco,Los Angeles,0,60,4,19,7,361
American Airlines,335,San Francisco,Chicago,0,30,4,12,1,349
United,364,Los Angeles,Miami,2,42,4,2,2,346
American Airlines,432,Miami,Los Angeles,2,55,5,3,8,401
American Airlines,344,San Francisco,Chicago,1,33,2,8,5,344
Delta,271,San Francisco,New York,0,10,0,26,8,361
Delta,334,Los Angeles,New York,0,40,5,24,8,407
United,286,New York,Miami,2,39,0,26,8,393
United,395,Miami,New York,2,59,2,13,3,316
Delta,365,Miami,New York,0,35,4,10,5,312
United,414,New York,Chicago,1,11,0,15,4,313
American Airlines,401,San Francisco,Los Angeles,1,52,5,6,7,390
United,297,Miami,Chicago,2,28,2,12,6,328
American Airlines,387,Chicago,Miami,2,14,0,21,10,404
American Airlines,363,Miami,San Francisco,1,25,1,30,4,362
United,404,Miami,San Francisco,2,45,4,2,2,324
Delta,326,Miami,San Francisco,0,31,0,9,9,392
United,364,New York,San Francisco,1,39,6,4,8,409
Delta,288,San Francisco,New York,1,15,1,17,12,386
Delta,390,San Francisco,New York,0,59,0,26,8,350
Delta,301,New York,Los Angeles,1,13,1,30,7,406
American Airlines,373,San Francisco,Chicago,1,26,1,16,7,385
American Airlines,266,New York,Miami,0,16,2,14,8,348
Delta,442,Los Angeles,New York,0,36,0,17,6,396
Delta,393,New York,San Francisco,0,15,3,14,11,352
Delta,252,Miami,San Francisco,0,11,1,16,1,374
American Airlines,350,Miami,Chicago,2,34,1,24,12,319
Delta,339,Miami,San Francisco,0,11,0,16,12,360
American Airlines,429,New York,Miami,1,14,2,6,3,376
Delta,361,Chicago,San Francisco,1,56,3,18,1,366
Delta,326,New York,San Francisco,2,34,2,14,8,389
American Airlines,395,San Francisco,Miami,0,27,1,25,6,367
United,390,Los Angeles,Chicago,1,31,1,23,7,409
American Airlines,348,Chicago,San Francisco,2,25,3,18,4,316
American Airlines,405,Los Angeles,New York,1,37,6,14,7,386
American Airlines,397,New York,San Francisco,0,40,6,27,10,385
United,329,San Francisco,Chicago,2,19,5,24,2,332
American Airlines,405,Miami,Los Angeles,2,23,5,12,10,307
United,289,New York,Miami,2,50,3,22,2,329
United,377,New York,Los Angeles,2,58,6,10,11,321
United,357,Chicago,San Francisco,2,30,3,30,5,315
American Airlines,426,Los Angeles,Miami,1,52,3,14,3,383
American Airlines,282,New York,San Francisco,2,44,5,19,10,317
Delta,268,Chicago,Los Angeles,2,56,6,20,10,346
United,388,Los Angeles,San Francisco,0,10,6,12,5,381
Delta,405,New York,Miami,2,33,4,7,6,370
United,419,Los Angeles,Miami,0,43,5,3,8,328
American Airlines,280,Chicago,Los Angeles,0,16,2,6,3,375
United,407,New York,San Francisco,1,26,4,22,11,384
Delta,362,New York,San Francisco,1,38,5,13,4,382
Delta,290,Los Angeles,San Francisco,0,49,2,25,9,313
American Airlines,447,Miami,Los Angeles,0,50,3,1,2,342
Delta,378,San Francisco,Chicago,1,18,4,24,5,390
United,372,San Francisco,Miami,1,55,3,14,3,305
American Airlines,311,Los Angeles,New York,1,54,3,5,12,323
United,324,Los Angeles,San Francisco,2,34,5,28,9,380
Delta,391,Los Angeles,New York,0,33,1,31,12,326
Delta,358,Los Angeles,Chicago,2,32,0,30,9,390
Delta,310,Chicago,New York,0,25,0,23,12,369
American Airlines,349,New York,Miami,1,48,0,30,9,383
United,416,Chicago,Los Angeles,1,53,4,5,4,337
Delta,412,Chicago,New York,0,51,4,31,5,359
Delta,426,Chicago,San Francisco,2,58,0,23,9,395
United,345,Miami,San Francisco,2,58,0,26,8,335
Delta,279,San Francisco,New York,2,29,3,28,3,334
United,341,San Francisco,New York,1,52,1,5,3,387
United,444,Los Angeles,New York,1,18,5,16,11,386
United,315,Miami,Los Angeles,0,43,6,21,4,374
United,375,Miami,New York,1,57,6,7,1,356
American Airlines,436,Miami,Los Angeles,1,32,5,17,2,316
American Airlines,326,Los Angeles,Miami,2,59,5,6,1,387
Delta,348,Los Angeles,New York,2,29,2,11,9,375
United,344,Miami,New York,0,52,2,12,6,393
Delta,396,New York,Chicago,1,28,0,11,3,306
Delta,392,San Francisco,New York,1,38,6,17,3,370
American Airlines,260,Los Angeles,Miami,1,18,6,14,7,363
American Airlines,359,Chicago,Los Angeles,1,19,3,8,8,400
United,292,Los Angeles,San Francisco,2,12,6,7,4,305
United,408,Los Angeles,Miami,0,10,5,20,1,311
Delta,414,New York,Los Angeles,1,24,5,23,3,357
American Airlines,280,Los Angeles,San Francisco,2,38,2,28,2,367
Delta,335,Los Angeles,San Francisco,2,38,5,13,7,330
United,364,Chicago,Los Angeles,1,35,2,28,8,405
United,324,Chicago,New York,0,10,2,24,7,370
Delta,283,Los Angeles,New York,0,26,0,6,5,406
American Airlines,444,San Francisco,Los Angeles,1,44,4,13,9,322
United,359,Chicago,San Francisco,2,43,1,12,3,398
United,392,Chicago,Los Angeles,2,22,5,20,4,386
American Airlines,309,New York,Miami,2,38,5,13,7,338
American Airlines,414,Los Angeles,Miami,1,39,5,27,1,326
American Airlines,315,New York,Miami,0,55,2,13,11,320
United,280,San Francisco,New York,2,30,0,11,3,324
United,358,Los Angeles,New York,0,21,6,18,8,395
United,361,Miami,Chicago,0,31,1,3,9,339
American Airlines,436,Chicago,San Francisco,1,27,6,23,6,332
United,359,Chicago,New York,0,45,3,13,6,316
American Airlines,276,San Francisco,Miami,2,35,6,9,6,371
American Airlines,268,Miami,Los Angeles,1,12,4,6,12,383
American Airlines,411,Chicago,New York,1,40,5,1,6,334
United,365,New York,Miami,0,57,6,27,10,379
American Airlines,393,Miami,Chicago,0,21,4,10,5,339
Delta,432,New York,Chicago,1,17,5,29,6,332
American Airlines,270,Chicago,San Francisco,2,31,3,18,1,343
Delta,360,Chicago,Miami,0,53,3,11,4,402
United,344,Chicago,San Francisco,1,29,6,8,12,372
American Airlines,273,Los Angeles,Chicago,0,14,1,9,4,392
American Airlines,387,San Francisco,Miami,2,46,3,5,9,352
Delta,258,Miami,New York,1,24,6,21,1,297
American Airlines,279,Miami,Chicago,2,31,6,22,12,301
American Airlines,300,San Francisco,New York,2,19,1,30,7,349
Delta,410,New York,San Francisco,1,55,2,3,7,383
United,441,Chicago,Miami,0,13,6,29,9,327
Delta,334,Chicago,Los Angeles,1,40,5,6,7,328
American Airlines,253,New York,San Francisco,1,44,0,8,1,364
Delta,302,New York,Miami,1,16,6,5,5,310
United,410,Miami,New York,0,56,4,29,3,364
American Airlines,376,Miami,Los Angeles,2,46,2,13,11,319
Delta,383,Los Angeles,Miami,0,27,4,15,3,308
American Airlines,261,Miami,Chicago,0,57,4,7,6,403
American Airlines,363,Chicago,Miami,0,34,1,18,6,359
Delta,327,San Francisco,New York,0,41,3,8,2,314
American Airlines,292,Miami,New York,0,19,1,9,7,332
Delta,366,Chicago,Los Angeles,0,28,6,22,9,334
American Airlines,337,Los Angeles,Miami,2,22,1,27,2,314
American Airlines,349,Los Angeles,San Francisco,0,38,3,6,6,363
Delta,346,San Francisco,Miami,1,58,0,26,2,373
United,367,Miami,New York,0,50,2,10,1,351
Delta,428,New York,Chicago,1,22,2,28,8,389
United,294,Los Angeles,New York,0,18,4,1,11,322
American Airlines,416,Los Angeles,Miami,0,41,0,30,9,356
United,433,Miami,San Francisco,2,39,5,6,4,362
United,414,Los Angeles,Chicago,1,25,3,28,3,373
United,331,San Francisco,Chicago,2,51,1,12,3,323
Delta,444,Miami,New York,0,57,2,8,5,406
American Airlines,331,Chicago,San Francisco,1,21,5,26,10,328
American Airlines,295,Los Angeles,San Francisco,2,10,3,19,12,320
Delta,397,New York,Los Angeles,0,12,4,11,10,402
Delta,376,Chicago,San Francisco,1,10,2,23,10,308
American Airlines,365,Chicago,San Francisco,1,16,5,20,7,403
United,331,New York,Chicago,0,60,3,4,1,300
American Airlines,359,Miami,New York,0,30,2,13,11,364
Delta,427,San Francisco,Los Angeles,0,52,6,20,10,345
United,387,New York,Chicago,2,59,6,12,5,346
Delta,305,San Francisco,Miami,2,28,6,29,12,329
American Airlines,430,Chicago,New York,2,49,0,19,8,332
Delta,379,Miami,Chicago,2,25,1,16,4,390
United,280,Miami,San Francisco,1,11,1,2,7,323
United,332,San Francisco,Los Angeles,2,22,1,9,7,419
United,438,San Francisco,New York,2,22,3,17,10,322
United,314,Chicago,San Francisco,0,51,2,24,1,358
American Airlines,412,Miami,San Francisco,1,53,3,11,1,386
United,250,Chicago,Miami,1,11,5,2,11,359
United,394,Chicago,Miami,0,19,2,3,1,329
Delta,353,New York,Los Angeles,2,46,1,23,1,328
United,363,San Francisco,Los Angeles,0,46,1,10,9,388
United,428,Chicago,San Francisco,1,14,4,26,1,349
Delta,284,Los Angeles,Miami,1,45,4,10,5,335
American Airlines,323,Chicago,Los Angeles,1,14,2,28,8,398
United,422,Miami,New York,2,47,5,9,11,332
Delta,383,Los Angeles,San Francisco,1,13,2,18,12,375
Delta,373,San Francisco,Miami,2,60,3,14,11,317
American Airlines,262,Miami,San Francisco,2,39,4,31,5,342
American Airlines,395,San Francisco,Los Angeles,2,40,5,31,8,364
United,259,Los Angeles,Chicago,2,43,3,17,10,386
American Airlines,368,New York,Miami,2,59,1,11,6,342
American Airlines,327,San Francisco,Miami,1,47,2,14,8,334
United,336,San Francisco,New York,1,33,1,12,3,346
United,395,Los Angeles,Chicago,1,51,2,22,5,408
Delta,338,Chicago,San Francisco,0,52,3,18,7,323
Delta,362,New York,Miami,0,19,4,13,9,341
Delta,377,New York,San Francisco,0,41,4,3,5,325
American Airlines,415,Miami,San Francisco,2,27,4,23,2,392
Delta,444,New York,Chicago,1,27,3,5,9,314
United,292,New York,San Francisco,2,43,2,6,3,339
Delta,403,Los Angeles,Chicago,1,32,6,8,12,371
United,267,Los Angeles,Chicago,1,11,2,18,9,334
United,343,Los Angeles,New York,2,10,2,13,3,343
American Airlines,317,Chicago,San Francisco,1,22,4,2,2,386
American Airlines,404,Los Angeles,Chicago,1,56,2,11,12,358
Delta,299,San Francisco,Miami,0,19,0,4,3,332
Delta,418,Los Angeles,Miami,2,30,0,13,5,333
United,433,San Francisco,Chicago,1,54,6,28,1,374
United,444,New York,Chicago,2,57,5,14,12,327
United,294,Chicago,New York,0,31,2,14,8,316
American Airlines,269,San Francisco,New York,2,58,5,11,5,368
Delta,272,San Francisco,New York,0,59,2,26,6,394
Delta,380,Miami,Los Angeles,1,40,1,26,11,372
Delta,265,Chicago,New York,2,32,2,21,8,384
Delta,425,San Francisco,Chicago,1,30,4,20,9,405
American Airlines,307,Miami,Los Angeles,2,29,5,17,8,356
American Airlines,441,Miami,San Francisco,2,25,1,9,1,378
United,278,New York,Los Angeles,0,12,5,6,7,361
United,290,New York,Chicago,0,42,4,5,4,319
Delta,406,Chicago,Miami,0,10,2,30,10,387
American Airlines,335,San Francisco,Chicago,0,23,1,3,9,373
American Airlines,334,New York,Chicago,0,50,6,21,7,368
United,407,Los Angeles,Chicago,2,43,2,25,9,391
American Airlines,321,Los Angeles,New York,0,57,0,4,3,363
American Airlines,315,San Francisco,Los Angeles,1,13,4,6,12,314
American Airlines,414,San Francisco,New York,1,20,2,21,8,321
Delta,386,Los Angeles,Chicago,2,59,3,13,6,412
American Airlines,371,Los Angeles,Miami,2,19,5,16,3,340
Delta,398,San Francisco,Los Angeles,0,26,4,4,10,348
American Airlines,281,Miami,New York,2,10,4,25,10,377
Delta,309,Miami,Los Angeles,0,55,6,5,5,337
American Airlines,326,Miami,New York,1,28,1,2,4,351
American Airlines,325,San Francisco,Chicago,1,10,2,4,9,373
American Airlines,416,New York,San Francisco,2,47,6,5,5,313
Delta,392,Chicago,Miami,0,29,5,17,2,298
United,400,Los Angeles,Chicago,1,34,1,6,2,335
American Airlines,333,Miami,Chicago,2,19,2,24,7,418
United,300,San Francisco,Chicago,2,56,5,20,4,354
American Airlines,397,Chicago,Los Angeles,1,52,3,8,2,314
United,262,San Francisco,Los Angeles,2,19,3,10,10,385
Delta,279,Chicago,New York,0,27,1,10,12,350
Delta,287,Miami,New York,2,13,1,9,7,354
Delta,409,Miami,Chicago,1,42,6,2,6,371
Delta,283,San Francisco,New York,0,16,4,21,6,370
American Airlines,373,Los Angeles,Miami,1,36,2,11,9,319
American Airlines,337,Chicago,San Francisco,1,57,3,28,3,353
United,328,San Francisco,New York,1,25,0,25,11,342
United,425,New York,San Francisco,0,52,2,14,2,375
United,257,San Francisco,New York,2,37,3,8,8,352
American Airlines,328,New York,San Francisco,2,59,0,14,10,381
United,305,Chicago,New York,2,55,1,2,4,398
United,326,Chicago,San Francisco,0,22,3,20,6,391
United,295,San Francisco,New York,1,54,2,11,12,324
United,410,San Francisco,New York,1,40,2,16,10,338
American Airlines,291,San Francisco,Los Angeles,1,17,1,17,9,338
Delta,336,Miami,New York,2,15,2,14,8,331
United,442,Los Angeles,Chicago,2,30,2,28,8,349
American Airlines,447,Miami,Los Angeles,2,47,1,5,3,386
United,353,Los Angeles,San Francisco,1,23,3,26,9,382
United,318,San Francisco,Los Angeles,0,59,1,17,9,364
American Airlines,266,Miami,New York,0,35,4,21,6,315
Delta,364,San Francisco,Los Angeles,0,23,1,20,2,353
United,374,Chicago,New York,1,33,3,25,7,320
Delta,433,Chicago,New York,2,18,6,18,8,321
American Airlines,410,Miami,New York,2,29,5,31,8,348
Delta,405,Chicago,Miami,2,17,4,5,1,359
Delta,263,Miami,New York,1,46,2,8,5,333
Delta,271,Miami,San Francisco,2,37,0,21,10,349
Delta,405,Los Angeles,New York,0,31,4,26,1,370
United,330,New York,Miami,2,46,1,26,11,377
Delta,326,New York,Chicago,1,36,3,3,10,337
American Airlines,272,Miami,Chicago,1,58,6,28,1,375
United,434,San Francisco,New York,1,10,0,5,8,367
American Airlines,373,Los Angeles,New York,0,12,1,8,10,319
American Airlines,425,Chicago,Miami,0,49,1,29,10,366
Delta,387,Los Angeles,San Francisco,0,29,2,31,7,383
American Airlines,264,Chicago,San Francisco,0,57,2,10,1,312
United,362,Los Angeles,San Francisco,2,30,0,19,8,381
Delta,343,Los Angeles,San Francisco,1,15,2,28,2,378
Delta,349,New York,Miami,1,19,2,28,8,365
American Airlines,443,San Francisco,Chicago,0,42,3,5,9,359
American Airlines,317,San Francisco,New York,1,43,5,24,8,388
American Airlines,359,San Francisco,Miami,2,59,2,31,1,328
Delta,305,Los Angeles,New York,0,16,5,14,12,391
American Airlines,292,New York,Chicago,2,27,1,9,4,386
Delta,295,San Francisco,New York,2,27,0,10,6,326
United,330,Los Angeles,San Francisco,0,22,5,20,4,394
Delta,332,San Francisco,Los Angeles,1,46,4,20,12,365
Delta,257,Chicago,Miami,2,31,4,9,8,400
American Airlines,289,Miami,Los Angeles,2,50,5,27,1,343
United,427,Chicago,New York,1,34,2,6,11,377
Delta,280,Los Angeles,Chicago,1,15,6,21,1,308
Delta,435,San Francisco,Chicago,0,45,3,5,9,332
Delta,399,San Francisco,Miami,0,35,0,25,3,374
Delta,334,Los Angeles,Chicago,0,41,4,23,8,390
Delta,253,Chicago,San Francisco,2,33,5,7,9,326
Delta,264,New York,Chicago,0,21,6,8,9,343
United,317,San Francisco,Miami,0,28,4,15,11,394
American Airlines,251,New York,San Francisco,0,47,5,5,10,366
Delta,358,San Francisco,New York,1,35,5,9,3,347
United,330,San Francisco,New York,1,40,1,25,6,321
Delta,416,Los Angeles,Miami,1,42,3,10,10,394
Delta,268,New York,Los Angeles,0,10,2,7,8,377
United,377,Miami,San Francisco,0,28,0,1,7,355
United,262,Los Angeles,New York,1,52,3,1,2,368
American Airlines,449,Miami,San Francisco,2,24,4,19,7,320
Delta,326,Los Angeles,San Francisco,1,57,6,6,10,395
American Airlines,375,Los Angeles,New York,1,22,0,3,6,347
United,450,San Francisco,New York,2,27,3,28,11,412
American Airlines,420,Chicago,San Francisco,1,53,0,9,12,383
American Airlines,344,Miami,New York,2,33,3,8,2,366
Delta,321,Miami,Chicago,1,23,5,17,2,338
American Airlines,383,Miami,San Francisco,0,15,2,24,7,408
United,365,Los Angeles,Miami,2,39,4,22,3,334
United,269,San Francisco,Chicago,0,40,2,28,2,318
American Airlines,385,Miami,Los Angeles,0,51,5,31,8,347
United,441,Los Angeles,San Francisco,2,58,4,1,3,399
Delta,335,Miami,Los Angeles,0,21,0,3,6,408
United,272,San Francisco,New York,0,53,2,14,8,385
American Airlines,376,Los Angeles,New York,2,14,1,12,3,391
Delta,269,San Francisco,Chicago,0,18,5,7,12,370
Delta,427,New York,Chicago,2,18,3,14,3,351
American Airlines,339,Miami,Los Angeles,1,51,0,1,4,397
American Airlines,277,Miami,Los Angeles,0,46,3,1,8,375
Delta,313,San Francisco,Chicago,0,25,0,16,12,381
United,416,San Francisco,Los Angeles,1,46,6,23,6,364
American Airlines,337,Chicago,New York,2,22,5,26,10,317
Delta,435,New York,Miami,1,50,0,29,1,323
United,442,Miami,San Francisco,0,21,3,29,2,388
United,285,New York,Los Angeles,2,31,5,21,12,297
American Airlines,423,Chicago,Los Angeles,0,27,1,12,11,397
American Airlines,305,Chicago,Los Angeles,0,58,5,31,8,371
American Airlines,285,Los Angeles,Chicago,0,60,3,10,10,361
American Airlines,384,Los Angeles,San Francisco,0,15,3,14,11,392
Delta,450,New York,Miami,1,13,4,26,7,330
United,254,Los Angeles,Miami,1,59,2,10,4,374
American Airlines,408,New York,San Francisco,0,45,5,5,10,392
Delta,323,New York,Los Angeles,2,40,3,1,2,298
United,296,New York,Los Angeles,0,60,2,4,12,370
Delta,381,San Francisco,Chicago,1,21,6,21,1,359
United,350,San Francisco,Los Angeles,2,45,4,9,8,361
United,312,New York,Chicago,0,50,4,2,8,398
American Airlines,447,Miami,New York,2,20,0,2,9,423
American Airlines,432,Chicago,San Francisco,1,38,2,7,2,391
