airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
United,376,San Francisco,Chicago,1,55,2,22,5,409
Delta,429,San Francisco,New York,1,21,3,18,7,410
Delta,386,San Francisco,Los Angeles,0,34,1,20,2,330
United,386,San Francisco,Chicago,0,43,1,2,7,389
American Airlines,366,San Francisco,Chicago,0,14,4,21,6,352
American Airlines,445,Los Angeles,Chicago,1,30,0,23,12,315
United,309,New York,Chicago,1,57,6,14,7,412
American Airlines,360,Los Angeles,San Francisco,2,19,0,30,9,339
United,261,New York,Chicago,1,44,2,11,12,321
United,434,San Francisco,Los Angeles,1,36,4,12,7,409
Delta,306,Los Angeles,San Francisco,0,37,3,7,11,343
United,341,San Francisco,Los Angeles,1,26,6,19,5,407
American Airlines,400,Chicago,Miami,0,27,3,27,6,323
United,275,Los Angeles,San Francisco,2,18,0,6,5,370
Delta,294,Los Angeles,Miami,2,40,2,20,11,317
Delta,316,New York,Chicago,1,60,6,10,3,335
United,289,Miami,Los Angeles,2,45,5,17,8,397
United,298,Chicago,New York,2,25,1,17,9,312
United,339,New York,San Francisco,1,47,0,29,1,381
United,324,Miami,San Francisco,2,11,5,27,1,341
Delta,393,New York,Los Angeles,1,43,2,22,5,388
American Airlines,252,Miami,Los Angeles,0,42,2,21,8,360
Delta,337,Miami,Los Angeles,1,13,3,7,11,342
American Airlines,444,Miami,Los Angeles,0,35,6,9,6,385
American Airlines,432,Chicago,Los Angeles,1,37,4,24,5,338
American Airlines,337,Los Angeles,Miami,0,36,2,25,12,426
Delta,363,Miami,San Francisco,2,18,4,25,10,334
United,446,Miami,Chicago,0,46,4,17,5,406
American Airlines,415,Los Angeles,San Francisco,2,15,3,25,4,337
Delta,415,Los Angeles,Miami,1,13,4,13,12,333
United,264,New York,Los Angeles,2,53,3,11,7,346
American Airlines,304,Los Angeles,New York,2,18,0,30,9,339
United,381,San Francisco,Los Angeles,1,55,0,22,4,311
United,359,Los Angeles,Miami,1,59,0,9,9,318
United,390,Miami,San Francisco,2,19,3,5,9,354
Delta,289,Chicago,New York,2,35,5,19,10,357
American Airlines,429,Los Angeles,San Francisco,0,43,5,4,5,340
American Airlines,437,Chicago,Los Angeles,0,56,2,27,3,303
American Airlines,300,Chicago,Miami,0,13,0,16,12,347
Delta,319,New York,Los Angeles,0,33,5,25,5,343
United,382,San Francisco,Chicago,1,28,4,30,8,331
Delta,379,Miami,Los Angeles,0,42,3,12,12,313
Delta,450,Los Angeles,San Francisco,2,13,3,1,8,346
United,299,Los Angeles,Miami,1,31,6,29,9,408
United,420,Chicago,New York,0,28,4,2,8,407
Delta,397,New York,Chicago,1,49,5,14,12,328
United,434,Miami,Los Angeles,2,22,0,8,7,404
American Airlines,394,Chicago,San Francisco,1,27,6,17,3,334
Delta,351,New York,Los Angeles,0,11,1,30,7,348
American Airlines,420,Miami,San Francisco,2,31,0,16,12,382
American Airlines,427,Miami,Los Angeles,2,10,5,16,3,342
American Airlines,403,San Francisco,Chicago,1,51,3,21,3,303
Delta,297,Chicago,Miami,1,32,1,29,10,360
American Airlines,272,Miami,Los Angeles,2,38,3,25,1,334
United,276,Chicago,Miami,2,30,3,18,4,370
American Airlines,431,Miami,Los Angeles,1,46,1,5,11,304
Delta,370,Chicago,San Francisco,1,39,0,10,6,332
United,286,New York,Los Angeles,1,44,4,16,8,334
United,412,Miami,Chicago,1,44,4,25,10,395
Delta,426,New York,Chicago,1,31,1,12,11,320
United,275,San Francisco,Miami,0,45,5,13,1,374
United,275,New York,San Francisco,0,35,3,12,9,394
American Airlines,412,New York,San Francisco,1,40,4,19,4,366
United,260,San Francisco,New York,1,13,4,30,8,329
American Airlines,449,San Francisco,Chicago,2,44,3,22,8,339
United,339,New York,Miami,2,59,5,4,5,328
American Airlines,275,Chicago,Los Angeles,2,41,5,15,6,397
American Airlines,309,New York,San Francisco,2,41,5,30,11,365
American Airlines,377,Los Angeles,Miami,1,10,0,4,3,315
United,443,San Francisco,Chicago,2,22,1,3,9,334
American Airlines,374,San Francisco,Los Angeles,1,52,6,7,4,391
American Airlines,425,San Francisco,Chicago,0,30,2,4,9,386
Delta,383,New York,Miami,2,42,0,15,7,390
United,355,Miami,New York,1,30,3,25,1,343
United,394,Chicago,Los Angeles,1,21,3,24,10,385
American Airlines,424,New York,Los Angeles,2,41,2,10,1,348
United,255,Los Angeles,Miami,2,58,1,20,8,317
Delta,336,Los Angeles,New York,0,10,1,9,7,336
Delta,337,Chicago,Miami,0,19,1,5,3,343
Delta,422,New York,Miami,2,38,3,12,9,372
Delta,325,New York,Chicago,2,52,4,15,3,391
Delta,423,Chicago,San Francisco,1,41,3,23,5,347
American Airlines,347,San Francisco,Chicago,1,22,1,12,11,318
Delta,336,Los Angeles,Chicago,1,45,3,10,10,305
Delta,365,Miami,Los Angeles,1,30,5,7,12,388
American Airlines,381,Los Angeles,Chicago,1,34,4,13,12,374
American Airlines,260,Miami,San Francisco,1,19,1,30,1,360
American Airlines,304,San Francisco,Chicago,0,21,0,13,5,327
Delta,370,New York,Los Angeles,1,39,6,4,8,379
American Airlines,338,Miami,San Francisco,2,33,1,9,1,315
United,285,Los Angeles,San Francisco,0,29,2,26,6,382
United,314,San Francisco,Miami,1,24,5,5,10,355
Delta,439,San Francisco,New York,0,21,5,11,5,363
American Airlines,251,San Francisco,New York,2,32,4,18,10,326
Delta,274,San Francisco,Miami,2,37,1,17,12,340
United,372,San Francisco,New York,2,56,3,14,3,338
Delta,343,Chicago,Los Angeles,2,59,0,23,9,361
United,323,Los Angeles,Chicago,1,47,0,10,6,349
American Airlines,315,New York,San Francisco,1,56,2,4,9,382
Delta,355,Miami,San Francisco,0,12,1,19,11,312
Delta,421,Los Angeles,San Francisco,2,40,6,22,9,370
United,342,San Francisco,Miami,0,33,5,5,10,362
American Airlines,278,New York,Chicago,0,55,5,20,1,304
United,447,Miami,Los Angeles,2,57,6,22,9,313
Delta,382,New York,Los Angeles,2,15,5,30,3,321
United,447,San Francisco,Miami,2,24,4,5,4,389
United,319,New York,San Francisco,0,48,5,12,10,309
United,281,New York,San Francisco,2,21,6,14,4,404
American Airlines,339,Chicago,New York,0,27,6,10,3,301
American Airlines,377,Los Angeles,Chicago,2,56,4,9,8,317
American Airlines,264,Miami,San Francisco,1,15,0,3,6,370
United,446,San Francisco,Los Angeles,0,20,6,30,6,384
American Airlines,376,San Francisco,Los Angeles,0,55,1,4,6,407
Delta,449,Miami,San Francisco,2,38,5,3,2,331
Delta,252,San Francisco,Los Angeles,2,43,4,4,10,316
United,408,Los Angeles,San Francisco,1,59,4,28,6,315
United,310,New York,Los Angeles,2,51,6,30,6,369
Delta,361,Los Angeles,New York,1,22,3,24,10,393
Delta,393,San Francisco,Chicago,2,34,3,7,3,305
Delta,398,Chicago,New York,0,35,5,27,1,295
Delta,335,Los Angeles,New York,0,47,4,16,8,352
American Airlines,253,Miami,San Francisco,1,45,1,30,1,340
Delta,331,San Francisco,Los Angeles,0,43,2,17,1,295
Delta,264,New York,San Francisco,2,56,2,25,12,364
United,275,Chicago,New York,0,48,3,22,2,328
United,438,San Francisco,Chicago,1,34,1,16,4,362
American Airlines,322,Miami,Chicago,1,49,1,14,5,393
United,300,Chicago,San Francisco,2,57,4,31,5,367
Delta,268,Los Angeles,Chicago,0,51,5,26,10,310
American Airlines,250,San Francisco,Los Angeles,0,21,0,14,10,355
American Airlines,331,Los Angeles,San Francisco,1,10,2,15,5,378
United,298,Los Angeles,New York,2,13,5,21,12,384
American Airlines,368,Chicago,Miami,1,29,0,25,3,316
Delta,436,San Francisco,New York,0,26,5,13,7,369
Delta,349,Chicago,Los Angeles,2,50,0,16,9,317
Delta,383,New York,San Francisco,1,33,1,2,7,411
United,252,Miami,Los Angeles,1,21,0,25,3,303
American Airlines,429,Los Angeles,Miami,0,14,2,4,9,399
American Airlines,283,Los Angeles,New York,0,41,1,27,2,389
United,404,New York,Miami,1,25,3,18,1,381
United,349,Miami,San Francisco,1,48,6,22,12,335
United,281,Los Angeles,New York,1,60,6,31,3,389
United,425,Miami,New York,0,22,3,6,6,381
American Airlines,415,San Francisco,New York,2,58,0,2,12,305
Delta,398,Miami,Los Angeles,0,37,3,5,12,318
American Airlines,342,New York,San Francisco,2,51,4,23,8,329
American Airlines,374,San Francisco,Miami,0,10,3,4,4,396
American Airlines,330,Los Angeles,New York,0,48,6,17,11,318
Delta,317,Los Angeles,New York,2,24,0,12,2,308
Delta,277,New York,Los Angeles,2,55,3,14,11,397
American Airlines,414,New York,San Francisco,2,23,6,28,1,344
American Airlines,374,San Francisco,Miami,1,15,6,2,6,375
United,344,Miami,Los Angeles,1,20,6,8,9,312
American Airlines,360,Los Angeles,San Francisco,2,12,3,29,8,321
Delta,252,San Francisco,New York,2,50,3,11,1,361
Delta,376,San Francisco,Los Angeles,0,47,4,8,3,368
American Airlines,411,Chicago,Miami,2,24,2,4,9,388
Delta,288,Los Angeles,San Francisco,2,24,3,21,3,377
United,414,Miami,Los Angeles,0,26,4,5,1,350
American Airlines,372,Miami,Los Angeles,2,52,0,12,2,355
American Airlines,345,New York,Los Angeles,2,41,6,21,1,346
American Airlines,272,Los Angeles,Chicago,2,31,4,19,4,376
United,256,Miami,Chicago,0,59,2,28,8,333
American Airlines,326,New York,Los Angeles,1,24,3,11,7,394
Delta,363,San Francisco,Miami,2,58,6,15,9,341
Delta,369,Miami,Chicago,0,16,5,7,12,387
United,393,New York,Miami,1,57,1,5,3,397
Delta,325,Chicago,Miami,0,23,0,26,8,315
United,436,New York,San Francisco,1,15,3,11,1,382
United,378,San Francisco,Los Angeles,0,60,1,21,5,335
American Airlines,261,Miami,New York,1,39,5,23,11,347
United,441,Miami,New York,0,60,3,29,2,315
Delta,311,San Francisco,New York,2,26,1,11,6,334
United,312,San Francisco,Chicago,2,47,0,20,5,317
American Airlines,274,San Francisco,New York,2,49,3,8,8,362
American Airlines,283,Miami,San Francisco,1,52,5,27,4,363
American Airlines,393,Miami,Los Angeles,1,31,3,15,2,299
American Airlines,347,Miami,New York,2,24,3,21,3,361
United,318,San Francisco,New York,2,44,1,10,9,355
United,255,Chicago,Los Angeles,2,24,6,10,11,335
American Airlines,253,Los Angeles,San Francisco,1,45,5,11,5,401
Delta,322,Los Angeles,New York,0,28,6,17,3,367
Delta,442,Los Angeles,Miami,2,28,1,12,11,357
United,269,Chicago,Los Angeles,2,43,6,8,12,302
Delta,281,New York,Miami,1,19,3,30,5,399
United,298,Miami,Los Angeles,0,50,2,3,4,305
Delta,369,San Francisco,Chicago,1,12,3,1,8,342
Delta,325,San Francisco,Los Angeles,2,59,6,13,10,349
United,330,Miami,Los Angeles,2,31,5,20,7,349
Delta,320,Miami,Chicago,2,55,4,2,2,328
Delta,359,Chicago,New York,0,17,1,23,7,393
American Airlines,369,Miami,Los Angeles,2,29,3,4,4,334
Delta,330,New York,Los Angeles,0,19,5,22,6,393
Delta,255,Los Angeles,Miami,0,60,3,29,8,380
United,263,San Francisco,New York,1,34,1,13,8,400
United,272,New York,Miami,0,23,1,24,9,380
Delta,384,Los Angeles,New York,1,44,5,17,8,384
United,328,San Francisco,Los Angeles,2,22,3,21,3,300
American Airlines,424,Los Angeles,Chicago,0,44,4,12,7,376
United,317,New York,Los Angeles,0,48,2,16,10,311
American Airlines,258,Los Angeles,Miami,1,57,1,29,10,318
United,399,New York,Chicago,0,49,5,9,11,301
United,260,Los Angeles,San Francisco,0,52,3,28,11,448
United,267,Los Angeles,New York,0,36,0,2,12,358
United,337,Los Angeles,San Francisco,0,35,1,26,3,340
Delta,446,New York,Chicago,2,14,6,7,4,378
American Airlines,282,San Francisco,Los Angeles,2,25,1,11,6,340
United,398,Miami,Chicago,0,53,0,12,2,393
United,413,Chicago,Los Angeles,1,45,5,27,4,377
Delta,378,Miami,San Francisco,2,49,5,25,5,380
Delta,322,San Francisco,Los Angeles,0,11,2,20,11,384
Delta,295,Los Angeles,San Francisco,0,39,5,16,11,365
American Airlines,341,San Francisco,Chicago,2,54,4,28,6,400
United,331,Miami,Los Angeles,0,47,3,26,12,361
Delta,357,San Francisco,New York,1,29,6,29,9,315
American Airlines,295,Chicago,Los Angeles,2,48,2,3,1,385
United,445,San Francisco,Chicago,1,37,1,30,4,334
United,335,Los Angeles,Miami,1,27,6,18,2,373
Delta,313,Chicago,New York,0,50,2,25,12,393
United,356,San Francisco,New York,2,42,4,2,8,388
United,308,Miami,Los Angeles,1,39,3,28,11,366
Delta,365,San Francisco,Chicago,0,56,5,27,7,382
American Airlines,370,Chicago,San Francisco,2,52,4,5,7,323
American Airlines,375,Chicago,Los Angeles,2,36,3,10,10,368
Delta,300,San Francisco,Los Angeles,0,43,1,1,10,351
American Airlines,350,New York,Los Angeles,0,33,0,15,1,342
United,354,Los Angeles,New York,0,46,4,27,9,318
American Airlines,387,New York,Chicago,2,30,5,19,10,391
Delta,430,San Francisco,Chicago,2,57,3,11,1,310
Delta,306,New York,Chicago,1,15,1,5,11,371
United,385,Miami,San Francisco,2,13,5,6,7,345
United,269,Los Angeles,San Francisco,1,12,4,7,6,343
United,363,Los Angeles,New York,2,51,1,3,12,341
American Airlines,266,Los Angeles,San Francisco,0,58,0,26,8,323
American Airlines,260,San Francisco,New York,2,33,0,9,9,390
United,251,Chicago,New York,1,49,6,15,12,375
Delta,421,San Francisco,Chicago,2,54,3,2,5,333
Delta,425,New York,Los Angeles,2,22,6,24,11,382
United,385,Miami,Los Angeles,0,38,1,20,8,359
American Airlines,450,Los Angeles,San Francisco,0,21,4,12,7,342
Delta,277,New York,San Francisco,2,42,2,11,9,323
American Airlines,260,Los Angeles,Miami,1,20,6,28,7,329
United,255,San Francisco,New York,0,28,3,6,6,357
United,333,Chicago,Miami,0,39,2,10,1,312
Delta,274,Chicago,New York,1,41,6,8,9,336
United,270,Los Angeles,New York,1,44,3,11,7,337
American Airlines,352,New York,San Francisco,1,10,1,1,10,367
American Airlines,362,San Francisco,New York,1,33,6,11,8,334
Delta,414,Miami,Los Angeles,2,52,5,3,8,402
Delta,434,Miami,San Francisco,2,19,4,5,7,343
United,289,New York,Miami,2,26,4,3,5,381
American Airlines,425,New York,Miami,1,16,3,4,7,448
United,250,New York,San Francisco,0,33,3,26,12,392
United,277,New York,Los Angeles,2,35,1,9,4,307
Delta,258,Miami,New York,0,35,4,27,9,337
Delta,412,Chicago,Los Angeles,1,29,2,17,4,320
American Airlines,321,Los Angeles,Miami,1,46,5,28,9,362
United,429,Miami,San Francisco,2,33,5,4,5,376
American Airlines,296,Los Angeles,Chicago,1,32,1,11,6,320
American Airlines,388,New York,Los Angeles,1,45,6,14,1,389
American Airlines,328,New York,Miami,1,27,5,9,11,336
American Airlines,445,Los Angeles,San Francisco,0,32,3,28,11,353
United,270,Chicago,San Francisco,1,39,4,27,12,301
Delta,334,San Francisco,Los Angeles,1,10,5,3,8,355
American Airlines,422,San Francisco,Chicago,2,16,3,14,3,341
Delta,358,Los Angeles,New York,0,15,0,4,3,311
United,299,New York,Miami,1,51,3,14,3,393
American Airlines,258,San Francisco,Chicago,0,49,6,12,5,322
American Airlines,273,Miami,New York,2,57,6,29,12,377
Delta,311,New York,Los Angeles,1,29,4,11,10,334
United,421,Miami,San Francisco,2,33,3,5,9,349
Delta,278,Miami,Los Angeles,1,44,1,18,6,399
Delta,324,Miami,New York,2,24,0,27,5,416
United,449,Chicago,San Francisco,2,47,5,2,3,399
American Airlines,405,Miami,Los Angeles,0,22,6,30,6,354
American Airlines,284,New York,Chicago,0,57,1,12,3,325
American Airlines,410,Chicago,New York,0,49,0,30,12,376
United,368,Chicago,Los Angeles,0,43,2,15,5,378
United,368,San Francisco,Miami,1,14,3,29,8,375
American Airlines,384,New York,San Francisco,2,54,4,20,12,367
United,252,New York,Miami,1,13,0,5,8,344
American Airlines,345,Los Angeles,Miami,0,42,3,18,1,350
American Airlines,436,San Francisco,Chicago,1,40,4,7,6,397
Delta,318,Miami,San Francisco,1,23,3,6,6,326
United,372,New York,Miami,1,41,4,25,10,402
United,400,San Francisco,Miami,0,53,6,15,12,353
United,324,Miami,San Francisco,1,11,5,13,7,339
American Airlines,269,San Francisco,Chicago,1,31,0,24,6,354
Delta,329,Miami,Los Angeles,1,28,6,4,2,311
American Airlines,368,Miami,Chicago,1,49,4,21,6,400
United,387,Los Angeles,Chicago,1,37,2,19,6,357
American Airlines,440,San Francisco,Los Angeles,2,57,1,24,9,374
United,336,Los Angeles,Chicago,0,50,5,14,12,345
Delta,369,Chicago,Los Angeles,0,14,4,18,10,399
United,272,Chicago,San Francisco,2,60,3,1,2,300
Delta,373,Los Angeles,New York,2,45,6,24,11,319
Delta,262,New York,San Francisco,0,44,2,19,6,362
Delta,354,San Francisco,Miami,1,48,3,26,12,381
Delta,292,New York,Miami,2,37,1,2,4,305
Delta,315,Los Angeles,Miami,0,56,6,10,11,394
Delta,374,Los Angeles,Miami,0,12,4,19,1,372
American Airlines,261,Miami,Los Angeles,2,16,2,12,6,374
Delta,331,New York,Los Angeles,2,39,4,16,2,321
United,393,San Francisco,Chicago,1,51,1,8,10,396
Delta,279,New York,Chicago,2,32,6,26,5,345
American Airlines,258,New York,Los Angeles,2,14,0,15,1,345
United,291,Los Angeles,Miami,1,48,0,9,12,328
United,417,Miami,San Francisco,2,45,0,24,6,397
American Airlines,385,Chicago,San Francisco,1,13,6,24,11,311
American Airlines,414,Chicago,San Francisco,2,35,1,23,1,290
United,438,New York,San Francisco,0,41,0,28,10,359
Delta,380,San Francisco,New York,1,27,4,1,11,318
United,265,Miami,Los Angeles,1,20,5,14,12,311
Delta,347,Miami,San Francisco,1,60,1,14,5,370
American Airlines,357,New York,San Francisco,2,27,5,17,8,394
American Airlines,251,Miami,New York,2,24,4,13,12,379
United,298,Miami,New York,2,50,0,21,10,312
United,390,Chicago,Los Angeles,2,29,0,6,5,329
American Airlines,276,San Francisco,Los Angeles,1,40,6,9,6,335
Delta,413,Los Angeles,Miami,2,42,6,15,12,330
American Airlines,359,Miami,Los Angeles,0,20,2,19,6,332
Delta,303,Chicago,Los Angeles,1,42,2,24,7,358
Delta,336,New York,Miami,0,32,5,15,6,368
United,280,Chicago,New York,1,44,3,4,7,447
United,318,Chicago,New York,2,41,5,5,10,315
United,256,New York,Miami,0,44,4,25,10,385
United,429,San Francisco,Los Angeles,0,45,4,26,1,309
American Airlines,321,Miami,San Francisco,2,36,3,26,12,330
American Airlines,443,New York,Chicago,0,37,3,21,11,310
American Airlines,314,Los Angeles,San Francisco,2,16,3,18,7,372
United,370,Los Angeles,New York,2,29,3,21,3,392
American Airlines,416,Los Angeles,San Francisco,1,46,4,20,12,354
American Airlines,316,Los Angeles,Miami,0,41,1,12,11,361
Delta,383,Los Angeles,San Francisco,0,52,3,5,12,304
American Airlines,268,Miami,San Francisco,1,21,2,23,10,327
United,389,San Francisco,Chicago,2,33,3,4,1,388
American Airlines,254,San Francisco,New York,1,33,2,3,1,350
Delta,257,Los Angeles,Miami,2,39,1,16,4,313
United,344,San Francisco,Los Angeles,2,49,1,2,1,328
American Airlines,381,Chicago,Miami,0,16,2,17,7,411
Delta,328,Miami,New York,1,29,2,14,8,388
American Airlines,328,Chicago,San Francisco,1,27,3,19,12,302
Delta,281,New York,Miami,1,46,6,10,11,340
Delta,400,Los Angeles,Miami,2,55,2,4,12,349
United,266,Chicago,San Francisco,2,15,3,29,8,330
American Airlines,425,Los Angeles,San Francisco,1,19,2,6,3,362
Delta,400,Chicago,San Francisco,2,45,5,2,3,353
American Airlines,442,Los Angeles,New York,2,21,3,4,1,302
Delta,402,New York,San Francisco,1,58,1,3,12,300
Delta,448,Chicago,Los Angeles,2,40,4,19,1,291
American Airlines,441,Miami,New York,1,39,5,13,4,325
Delta,386,Miami,Los Angeles,0,54,6,14,1,348
American Airlines,335,San Francisco,Los Angeles,1,60,6,11,2,344
United,358,New York,San Francisco,1,30,2,10,7,358
Delta,329,Miami,New York,0,27,3,25,4,342
United,274,Los Angeles,Chicago,1,22,6,25,2,295
United,380,New York,Los Angeles,2,42,5,15,6,323
American Airlines,438,New York,San Francisco,0,10,1,2,4,339
Delta,362,Chicago,Los Angeles,1,39,3,25,7,322
American Airlines,378,Miami,Chicago,0,19,2,9,10,400
Delta,416,Chicago,Los Angeles,2,19,6,4,2,302
Delta,382,Chicago,Los Angeles,2,46,4,9,2,366
Delta,293,Chicago,Los Angeles,1,54,0,23,9,375
Delta,366,San Francisco,Miami,2,27,2,19,6,360
American Airlines,294,San Francisco,Miami,0,18,4,22,3,394
Delta,290,New York,San Francisco,2,54,4,2,2,316
American Airlines,327,New York,Chicago,2,43,1,9,7,406
Delta,395,New York,Los Angeles,1,23,4,19,4,362
Delta,318,Chicago,Miami,1,53,3,22,2,377
Delta,447,Miami,New York,0,31,3,29,2,344
American Airlines,387,Miami,New York,1,36,1,2,7,412
Delta,277,San Francisco,Chicago,1,35,4,5,4,372
United,331,Los Angeles,San Francisco,1,19,6,25,2,304
United,429,Chicago,San Francisco,0,51,6,19,5,345
Delta,359,Los Angeles,Chicago,0,14,0,4,3,377
Delta,418,Miami,Los Angeles,2,11,5,17,8,338
American Airlines,404,New York,San Francisco,1,16,3,26,9,345
Delta,373,Chicago,New York,2,36,2,13,11,362
American Airlines,286,Los Angeles,Chicago,0,41,2,28,2,317
American Airlines,347,Miami,Los Angeles,2,48,1,16,4,344
Delta,341,New York,Los Angeles,1,18,6,28,4,360
Delta,449,San Francisco,Miami,0,48,6,18,2,363
Delta,293,Miami,New York,2,49,2,4,9,368
Delta,404,Miami,Los Angeles,1,49,4,5,7,403
United,447,San Francisco,Chicago,1,20,4,15,3,373
United,300,New York,Miami,1,47,3,14,11,315
Delta,431,San Francisco,New York,2,20,0,18,3,328
American Airlines,374,San Francisco,New York,1,49,3,15,2,329
Delta,275,Chicago,Miami,2,29,3,7,3,397
United,417,San Francisco,New York,1,54,2,25,12,355
American Airlines,261,Chicago,New York,0,28,1,31,12,309
United,274,New York,Chicago,0,34,5,14,9,310
American Airlines,277,New York,San Francisco,2,59,0,11,11,345
United,309,New York,Chicago,2,17,1,7,5,394
Delta,372,Los Angeles,New York,0,32,3,28,11,401
Delta,300,Miami,Chicago,2,30,1,19,3,336
American Airlines,373,Los Angeles,New York,0,38,0,19,2,308
American Airlines,269,New York,San Francisco,2,23,3,12,9,326
United,260,New York,San Francisco,1,27,3,3,10,343
American Airlines,350,Los Angeles,Chicago,0,11,6,14,4,390
Delta,382,Los Angeles,New York,1,25,1,2,7,378
Delta,420,Miami,Los Angeles,0,22,2,20,11,325
American Airlines,283,Miami,Chicago,1,58,2,24,1,340
American Airlines,272,New York,Los Angeles,0,56,0,25,3,382
American Airlines,432,Miami,Chicago,2,55,6,18,2,330
Delta,331,Los Angeles,New York,2,58,3,3,10,338
Delta,266,Chicago,Los Angeles,0,52,4,8,11,366
American Airlines,300,Miami,Los Angeles,0,45,5,10,2,306
United,285,San Francisco,Chicago,2,15,0,22,4,306
Delta,410,New York,San Francisco,1,52,5,21,9,405
United,358,San Francisco,Chicago,2,48,3,8,8,345
American Airlines,367,Los Angeles,San Francisco,2,19,1,29,10,385
Delta,257,Miami,New York,2,41,4,23,8,343
American Airlines,371,San Francisco,New York,2,30,1,19,11,329
United,405,Miami,San Francisco,2,55,1,23,7,333
Delta,258,Chicago,New York,2,16,4,2,8,408
American Airlines,368,New York,San Francisco,2,14,6,20,10,395
Delta,311,Los Angeles,San Francisco,2,51,0,12,2,307
United,423,Chicago,San Francisco,2,11,0,6,5,313
Delta,412,Miami,New York,2,37,5,10,8,328
Delta,438,Chicago,Miami,2,21,1,30,7,346
United,386,Los Angeles,Miami,1,11,6,14,7,342
American Airlines,381,Chicago,New York,1,27,3,19,9,311
Delta,387,New York,Chicago,0,55,2,16,10,319
United,342,New York,Chicago,1,23,6,20,10,399
American Airlines,394,Chicago,New York,0,28,1,7,5,341
United,344,San Francisco,Los Angeles,2,35,0,15,7,411
Delta,259,New York,San Francisco,1,35,0,24,6,324
United,449,Miami,New York,1,17,2,7,2,363
Delta,293,New York,Miami,0,20,3,20,6,347
United,367,San Francisco,Los Angeles,0,17,1,5,3,375
Delta,433,Los Angeles,San Francisco,1,46,2,25,12,435
Delta,284,San Francisco,Chicago,0,14,0,25,3,391
Delta,391,San Francisco,Los Angeles,0,45,6,7,1,310
Delta,400,San Francisco,Los Angeles,0,39,4,8,3,349
American Airlines,317,Chicago,Los Angeles,1,15,1,8,10,331
United,252,Los Angeles,San Francisco,2,23,0,20,5,379
Delta,354,Miami,Los Angeles,1,29,4,19,4,338
Delta,450,Los Angeles,San Francisco,0,44,2,28,2,346
United,330,San Francisco,New York,2,35,3,6,6,366
United,346,San Francisco,Los Angeles,1,60,6,10,3,398
United,280,Miami,San Francisco,1,11,6,7,7,331
Delta,250,Chicago,Los Angeles,1,42,0,26,2,325
Delta,428,New York,Miami,0,12,1,20,2,302
American Airlines,266,San Francisco,New York,1,10,6,27,10,358
American Airlines,294,New York,Chicago,0,56,1,23,4,308
American Airlines,388,New York,Los Angeles,0,16,0,22,7,389
United,323,Chicago,Miami,0,42,2,10,4,345
American Airlines,355,Miami,Chicago,2,30,4,6,9,399
American Airlines,361,San Francisco,Miami,2,24,2,31,7,403
United,271,Los Angeles,New York,0,44,1,30,1,321
American Airlines,255,Miami,Los Angeles,0,21,3,4,1,328
American Airlines,381,Chicago,Los Angeles,1,20,0,5,8,322
United,347,Los Angeles,New York,1,47,1,3,9,313
American Airlines,382,New York,Miami,1,46,3,8,8,325
United,413,Los Angeles,Chicago,0,42,5,21,9,395
Delta,269,Chicago,Miami,2,22,0,1,7,320
United,293,New York,Miami,0,51,3,3,10,345
Delta,446,San Francisco,Chicago,2,50,4,10,5,314
American Airlines,377,Los Angeles,Miami,1,26,4,19,4,384
Delta,276,Miami,New York,1,21,5,6,7,375
United,392,Chicago,Miami,2,58,2,28,2,307
United,445,Miami,Chicago,2,51,2,15,5,400
United,351,San Francisco,Miami,2,23,1,7,5,338
Delta,447,San Francisco,New York,0,27,6,7,4,334
American Airlines,375,Chicago,Miami,2,59,4,19,7,389
Delta,262,San Francisco,New York,0,40,3,7,11,362
Delta,310,San Francisco,New York,1,55,6,14,4,369
Delta,330,San Francisco,New York,0,38,5,2,11,389
United,250,Chicago,New York,2,11,2,17,1,379
American Airlines,392,Miami,New York,1,45,0,17,6,380
United,370,New York,Chicago,0,59,4,25,10,392
American Airlines,286,San Francisco,Los Angeles,2,52,3,20,6,370
United,298,Los Angeles,Chicago,1,10,5,24,2,299
Delta,350,New York,San Francisco,0,28,2,30,10,358
American Airlines,253,Los Angeles,Miami,2,25,0,12,2,362
Delta,298,Los Angeles,Chicago,1,48,4,4,10,387
Delta,345,Miami,New York,2,50,0,28,10,401
Delta,425,New York,Los Angeles,0,53,4,1,3,395
United,441,New York,Chicago,2,19,0,20,5,316
United,330,San Francisco,New York,0,56,2,24,1,387
American Airlines,342,San Francisco,New York,1,20,2,17,4,309
United,391,Chicago,New York,1,34,3,28,11,377
Delta,284,New York,Los Angeles,1,14,0,30,9,348
American Airlines,413,San Francisco,Miami,2,10,2,9,10,309
United,271,San Francisco,Los Angeles,1,25,4,26,7,392
United,324,Miami,New York,1,49,3,29,8,336
American Airlines,390,Chicago,Los Angeles,1,57,1,7,5,329
American Airlines,254,Miami,San Francisco,2,59,3,18,1,358
United,404,New York,Chicago,2,33,3,15,2,392
Delta,357,Los Angeles,Chicago,0,59,6,5,5,404
Delta,266,San Francisco,New York,0,55,2,10,1,366
American Airlines,300,San Francisco,Chicago,1,51,4,26,4,350
American Airlines,300,New York,Miami,0,23,5,11,5,360
American Airlines,319,New York,Miami,0,24,2,26,6,382
American Airlines,369,Los Angeles,San Francisco,2,20,1,5,11,362
